sex,drug,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg16226745,5'UTR,Island,0.014636341764537954,0.9252251805225438,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg16226745,1stExon,Island,0.014636341764537954,0.9252251805225438,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg16226745,TSS200,Island,0.014636341764537954,0.9252251805225438,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,Etanercept,SV2B,ENSG00000185518,-2.7125442665288397,2.102132567392737e-4,DOWN in responders,cg08687449,Body,OpenSea,-0.02161531932468376,0.9304069132571358,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg22974837,Body,N_Shore,-0.37651146077191444,0.013338284527969148,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg21305265,TSS1500,Island,-0.41290213942957105,0.050084935259520826,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg13701205,TSS1500,Island,-0.22742341383484652,0.07288102449794208,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg14778644,TSS1500,S_Shore,-0.2613492710933222,0.10036621589063581,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg19434320,TSS1500,Island,-0.24958616909901288,0.1054325873019337,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg08110559,Body,N_Shore,-0.3091810688528904,0.1087453533158342,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg05244581,Body,N_Shore,-0.21296177663139004,0.15567266218418935,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg03879836,TSS200,Island,0.37425996114911764,0.19482701112563,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg00685971,Body,OpenSea,-0.176774631238094,0.19830259401713418,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg03525527,TSS1500,Island,0.36775976271058686,0.21464369663496705,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg05587067,TSS1500,Island,-0.23534080131502103,0.2281786381382927,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg01076035,TSS200,Island,-0.17922906539887526,0.26014767312356574,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg03897897,TSS1500,Island,-0.17128539764100667,0.26089847124731014,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg05366058,Body,N_Shore,-0.14634454114886641,0.2664653983083916,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg08996415,TSS200,Island,-0.13006425590540288,0.2956965338381278,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg07149772,Body,N_Shore,-0.1685787014842219,0.3206443276520858,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg14332079,TSS1500,Island,0.1868895610189211,0.3452388104386753,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg14988396,TSS1500,Island,-0.5329051499858233,0.378755289194429,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg16450821,Body,Island,0.07958724968607021,0.5349496392719971,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg05593615,Body,OpenSea,0.07735111038907824,0.580864067989139,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg17161883,TSS1500,Island,-0.08388706063317766,0.6305380800710014,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg10177147,TSS1500,Island,-0.09274965548916012,0.6374649382729553,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg20708129,TSS200,Island,0.07280104224220459,0.6834564874455998,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg24971181,TSS1500,Island,-0.055515710694118724,0.7166189122789457,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg27411370,TSS1500,Island,-0.10198784980812874,0.7211658695758449,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg05414575,TSS1500,Island,-0.06531920099206508,0.753703858582865,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg12009115,Body,N_Shore,-0.05028521185454406,0.7775526284919351,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg08716729,TSS1500,Island,-0.05127947192677076,0.7934809190732892,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg24785433,3'UTR,OpenSea,-0.02606323457300732,0.8360346257736697,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg22852235,Body,N_Shelf,-0.026331933816597316,0.8548119380109019,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg15679325,TSS1500,Island,0.02888534264630591,0.890274981759272,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,KCTD9,ENSG00000104756,0.502771471528102,2.250909016482009e-4,UP in responders,cg04696654,1stExon,Island,0.003000267889345552,0.9832474777035094,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg19606514,Body,S_Shore,-0.5378907317605536,0.011460140762396747,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg06279252,TSS200,N_Shore,-0.38353004171176414,0.02106916349860571,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg00843973,Body,S_Shore,-0.3687276638432287,0.031283002798265486,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg18572759,TSS1500,N_Shore,-0.30573490772700357,0.08626821144491682,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg05545406,Body,S_Shelf,-0.3581815448164616,0.1271390648367985,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg13511842,Body,OpenSea,-0.20190321599696698,0.1369046838129505,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg18684595,3'UTR,OpenSea,-0.23425339388328867,0.1556405493610321,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg07369113,Body,S_Shore,-0.2955588521722023,0.19134081762919536,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg20005057,TSS1500,N_Shore,-0.2612039204285586,0.22487454877378749,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg13279675,TSS200,Island,-0.1940986358743135,0.2277762115066506,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg05165990,Body,S_Shore,-0.17273922405307696,0.2766162829967419,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg12149272,TSS200,Island,-0.24060116328800185,0.2867612108746246,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg06915165,TSS1500,N_Shore,-0.1676256713784749,0.30152753618878486,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg18075287,TSS200,Island,-0.1991779628262349,0.3273119692768598,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg11450001,1stExon,Island,-0.1555085891655684,0.34939542477928087,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg11450001,5'UTR,Island,-0.1555085891655684,0.34939542477928087,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg02319097,Body,OpenSea,-0.14021882259874313,0.36460222831949096,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg22673432,Body,S_Shore,-0.11119036400514844,0.39244630227651767,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg22453744,TSS200,Island,-0.15981612106798576,0.4281760454510086,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg10833829,Body,S_Shelf,-0.09894253270663611,0.4580544729482826,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg13014531,Body,S_Shore,-0.11506726891814346,0.47197926203460094,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg22699500,Body,S_Shore,-0.11589426812851021,0.5012723501099021,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg06934426,Body,OpenSea,-0.11176570042944246,0.5122750817865738,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg03247389,Body,S_Shore,0.10346550583303649,0.5826835964939212,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg16479592,Body,OpenSea,-0.08642732719497843,0.587737966587501,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg09927529,TSS1500,N_Shore,-0.052043521556662066,0.7055602900172722,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg13300549,1stExon,Island,0.10525242243540966,0.7350179912293651,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg13300549,5'UTR,Island,0.10525242243540966,0.7350179912293651,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg23659377,Body,OpenSea,-0.059428171220970195,0.7437846201060412,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg16417563,1stExon,Island,-0.09496513763192681,0.7507419313433317,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg16417563,5'UTR,Island,-0.09496513763192681,0.7507419313433317,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg25666879,Body,S_Shore,0.04856683676520048,0.7586548882812628,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg02267312,TSS200,Island,0.047777407903363385,0.8839800355202202,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg23016101,TSS200,N_Shore,-0.026865258970463535,0.9120370853759794,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,GABARAPL1,ENSG00000139112,0.8348332621120339,2.85947582876103e-4,UP in responders,cg23519421,TSS1500,N_Shore,-0.01150121263831532,0.9399430122452463,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg16739092,Body,OpenSea,-0.5802658547725628,0.00794401424325107,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg16739092,5'UTR,OpenSea,-0.5802658547725628,0.00794401424325107,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg20083679,TSS1500,OpenSea,-0.405424486515665,0.011022837828067627,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg20083679,5'UTR,OpenSea,-0.405424486515665,0.011022837828067627,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg14801864,TSS1500,OpenSea,-0.34148606727483866,0.01868626290515428,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg24525607,Body,OpenSea,-0.2523906415574037,0.021363485226103773,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg05588074,Body,OpenSea,-0.6591225260674138,0.02429699918908681,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04263118,Body,Island,0.33802097585531604,0.030501498324251967,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04263118,TSS200,Island,0.33802097585531604,0.030501498324251967,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg06521030,Body,N_Shelf,-0.3020725482637676,0.03251213823934876,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg21693930,TSS200,Island,0.9425529427846017,0.04164607269821414,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04394336,ExonBnd,OpenSea,-0.39224067866707757,0.04296270797379212,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04394336,5'UTR,OpenSea,-0.39224067866707757,0.04296270797379212,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04015097,Body,OpenSea,-0.3939179610195102,0.05866936667783736,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04015097,5'UTR,OpenSea,-0.3939179610195102,0.05866936667783736,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg27500292,Body,OpenSea,-0.35090744952798275,0.05982437025045527,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23145488,Body,OpenSea,-0.42281209924051405,0.060774869119798604,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23145488,5'UTR,OpenSea,-0.42281209924051405,0.060774869119798604,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg18815565,TSS1500,OpenSea,-0.3169926725785718,0.06258399231330661,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23386126,Body,OpenSea,-0.292394130736112,0.06296447878587494,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23386126,5'UTR,OpenSea,-0.292394130736112,0.06296447878587494,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg07217075,Body,Island,0.4118778144340347,0.07723190978270703,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg07217075,1stExon,Island,0.4118778144340347,0.07723190978270703,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg02401734,Body,OpenSea,-0.2910417433867271,0.0896147504297827,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg02401734,5'UTR,OpenSea,-0.2910417433867271,0.0896147504297827,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg11854964,TSS1500,S_Shore,-0.28438094271020437,0.1131130833266212,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg11854964,Body,S_Shore,-0.28438094271020437,0.1131130833266212,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg11854964,5'UTR,S_Shore,-0.28438094271020437,0.1131130833266212,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg21267291,TSS200,Island,0.5622584639051219,0.1297577926764146,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg02795691,Body,S_Shelf,-0.16161752131146714,0.17276183354958483,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg21663770,Body,OpenSea,-0.19333774632278675,0.2374690389142476,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg21663770,5'UTR,OpenSea,-0.19333774632278675,0.2374690389142476,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg11606365,TSS200,Island,0.2817369482803102,0.24684773333892177,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg13393661,Body,OpenSea,-0.14236409396483238,0.2510081600135308,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg13393661,5'UTR,OpenSea,-0.14236409396483238,0.2510081600135308,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg25052121,TSS200,OpenSea,-0.21901093407819028,0.2764298160153643,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg16473733,TSS1500,S_Shore,-0.1347178630097768,0.2854815631620287,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg16473733,Body,S_Shore,-0.1347178630097768,0.2854815631620287,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg16473733,5'UTR,S_Shore,-0.1347178630097768,0.2854815631620287,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg17106526,3'UTR,OpenSea,-0.14319605266983207,0.3579567772055334,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04583625,5'UTR,N_Shore,-0.1366278650647337,0.36265778049888864,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg26371206,Body,Island,-0.10164636404922307,0.397227316810592,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg26371206,TSS200,Island,-0.10164636404922307,0.397227316810592,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23651728,Body,N_Shore,-0.13298567596182984,0.4684393585380491,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04346572,Body,S_Shore,0.13903457276702277,0.5282135915041088,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg04346572,TSS1500,S_Shore,0.13903457276702277,0.5282135915041088,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg07366996,Body,OpenSea,0.07008877948642979,0.5478845467187554,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg07366996,5'UTR,OpenSea,0.07008877948642979,0.5478845467187554,HYPERmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23985077,Body,S_Shore,-0.07873110198327617,0.7017446109500471,HYPOmethylated in responders,non-canonical / not the textbook direction
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23985077,TSS1500,S_Shore,-0.07873110198327617,0.7017446109500471,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,Etanercept,BFSP1,ENSG00000125864,1.7123863651923503,3.9323708182501075e-4,UP in responders,cg23032598,Body,S_Shore,-0.04962056623075752,0.7186019392319225,HYPOmethylated in responders,non-canonical / not the textbook direction
