sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg20029140,5'UTR,N_Shelf,-0.04089685160430463,0.8093181532962419,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg17586365,1stExon,Island,0.021929911973401352,0.8807423584288847,HYPERmethylated in responders,non-canonical / not the textbook direction
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg17586365,5'UTR,Island,0.021929911973401352,0.8807423584288847,HYPERmethylated in responders,non-canonical / not the textbook direction
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg16595404,TSS200,Island,0.014404675023196119,0.9283213909940907,HYPERmethylated in responders,non-canonical / not the textbook direction
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,ch.10.344997F,Body,OpenSea,-0.005793235995613575,0.9309224842544672,HYPOmethylated in responders,non-canonical / not the textbook direction
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg05609254,1stExon,Island,-0.009127939021670178,0.944956043246006,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg05609254,5'UTR,Island,-0.009127939021670178,0.944956043246006,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg08043317,5'UTR,N_Shelf,-0.008376893502508104,0.9638325991223713,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,NUDT5,ENSG00000165609,0.2643275935198515,2.8820532681748766e-4,UP in responders,cg06109724,5'UTR,N_Shore,0.002002317394723629,0.983853105633673,HYPERmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg05621131,3'UTR,N_Shore,-0.15674420476602838,0.09413343327755219,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg20140054,Body,N_Shore,-0.15838279705946717,0.1291070958457271,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg10127679,TSS200,S_Shore,-0.1819508097201184,0.12975123764432586,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg05279643,Body,N_Shore,-0.15144619889535738,0.14675291297932602,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg12069677,TSS1500,S_Shore,-0.11964855430268997,0.22909198859001145,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg00386581,Body,Island,0.2757084008306037,0.24238908600925477,HYPERmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg27230446,TSS1500,S_Shore,-0.12226965352463433,0.2604023085212453,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg09491948,TSS200,Island,-0.20082029533663268,0.3081542212091772,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg07635579,Body,N_Shore,-0.0960857998928897,0.31081367098896456,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg07635579,ExonBnd,N_Shore,-0.0960857998928897,0.31081367098896456,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg10365670,TSS1500,S_Shore,-0.18959705660649795,0.3478526767502358,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg22091798,TSS200,Island,-0.11370461838778634,0.3637405967325791,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg15472179,TSS1500,S_Shore,-0.07928709156957035,0.513661303131587,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg02446814,Body,N_Shore,-0.0792224432819435,0.5137332124916274,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg05404161,1stExon,Island,-0.16431480385271952,0.5232452116683421,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg05404161,5'UTR,Island,-0.16431480385271952,0.5232452116683421,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg22367077,1stExon,Island,0.08009624277291545,0.5637684214398656,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg22367077,5'UTR,Island,0.08009624277291545,0.5637684214398656,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg19993359,Body,Island,0.06409914568067888,0.5986961471029499,HYPERmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg11220773,TSS200,S_Shore,-0.06359359202948456,0.6080154571326264,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg16392086,Body,N_Shore,-0.033789007397021835,0.7413755180404376,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg10190729,TSS200,S_Shore,0.039313319126435306,0.7953977165648696,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg01421380,TSS1500,S_Shore,0.016713181717290818,0.8890882943296954,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg17240496,1stExon,Island,-0.00587489100644587,0.9549313602464964,HYPOmethylated in responders,non-canonical / not the textbook direction
male,UBXN1,ENSG00000162191,-0.22854626479946366,2.906833673701741e-4,DOWN in responders,cg09172423,TSS200,Island,0.006111971926015835,0.9735009584578347,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg19535507,Body,OpenSea,-0.23321272861282766,0.08125234818394851,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg12172080,Body,OpenSea,-0.16749390661560917,0.11320104947835814,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg23300129,Body,OpenSea,-0.19301839317037123,0.14505200809325317,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg05893251,Body,OpenSea,-0.15452011497311374,0.1696215801554568,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg23689404,Body,OpenSea,-0.15734724678221726,0.17518444080521858,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg19562453,TSS1500,S_Shore,-0.08085369675002978,0.46885145171645537,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg13873343,TSS1500,S_Shore,-0.0699293918270057,0.5321958517316216,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg13957432,Body,OpenSea,-0.0694200932775489,0.5665113654152958,HYPOmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg22395021,Body,OpenSea,0.05197098792675645,0.7120116458387369,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg26759943,Body,N_Shore,0.043351729113216504,0.7130148279890939,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg22566643,TSS200,Island,0.04658429835811725,0.7693432263323865,HYPERmethylated in responders,non-canonical / not the textbook direction
male,MMS22L,ENSG00000146263,0.38634202152368224,7.272241735712782e-4,UP in responders,cg15778867,Body,OpenSea,0.02879143194616935,0.8145676876449682,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg15197893,5'UTR,OpenSea,-0.3968780731443567,0.013258169290016508,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg10816874,Body,OpenSea,-0.20078401126983605,0.0425543892337752,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12049329,Body,OpenSea,-0.19858933683839342,0.1156443878973957,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg25606020,TSS1500,OpenSea,-0.1306614377754786,0.1445272918347062,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg25606020,5'UTR,OpenSea,-0.1306614377754786,0.1445272918347062,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg09457057,Body,OpenSea,-0.09127260257974835,0.18150214524058556,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12666411,ExonBnd,OpenSea,-0.12469267973165127,0.2060450105296528,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12666411,Body,OpenSea,-0.12469267973165127,0.2060450105296528,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg16167502,Body,OpenSea,-0.16926555371013385,0.20628909995809616,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg22852636,Body,OpenSea,-0.08933164152253648,0.2739008924604373,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24355835,TSS1500,OpenSea,-0.07507513084238092,0.3151062058126427,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24355835,5'UTR,OpenSea,-0.07507513084238092,0.3151062058126427,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg15901199,TSS1500,S_Shore,0.11872199659203805,0.3214777047983934,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg01444413,Body,OpenSea,-0.10285012049374084,0.40777323973338997,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg14520360,3'UTR,S_Shelf,-0.0678321621281818,0.4445584616586059,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg21915935,TSS200,Island,0.14946352659931925,0.4807968619014402,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg01538659,TSS200,Island,-0.13568201415280193,0.48620318031284726,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg19893947,TSS1500,S_Shore,-0.08239843597354633,0.48823769357382574,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg03863551,Body,OpenSea,-0.07479936668749025,0.5002663183627389,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12647320,TSS1500,S_Shore,0.07609023636756795,0.5263752417719392,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg10700717,5'UTR,N_Shore,0.09156342408750509,0.532268317322661,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg01557844,TSS200,Island,0.1517413338683554,0.5504123562530021,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg01003245,5'UTR,N_Shelf,0.10149905894092831,0.5555262243810584,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg00374382,Body,OpenSea,0.056302218484265414,0.5630057493573424,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg27629583,1stExon,Island,0.056137533199591826,0.5745334878237655,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg27629583,5'UTR,Island,0.056137533199591826,0.5745334878237655,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12213201,1stExon,Island,-0.10417685644675634,0.5869596641720353,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg12213201,5'UTR,Island,-0.10417685644675634,0.5869596641720353,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,ch.1.2927887F,Body,OpenSea,0.145869428110138,0.6491811408891079,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg23576325,TSS1500,S_Shore,-0.043083717421183665,0.6647314010274028,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg17021527,TSS1500,S_Shore,-0.042445959172106904,0.6744395498384099,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg20006164,5'UTR,N_Shore,-0.07789567132320335,0.6978456861662465,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24848129,TSS1500,OpenSea,-0.027007476285476766,0.8118782590026876,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24848129,5'UTR,OpenSea,-0.027007476285476766,0.8118782590026876,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg15352537,1stExon,OpenSea,-0.031527012483681296,0.8148233975567325,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg15352537,ExonBnd,OpenSea,-0.031527012483681296,0.8148233975567325,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg15352537,Body,OpenSea,-0.031527012483681296,0.8148233975567325,HYPOmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24782170,TSS1500,OpenSea,0.021936157702650123,0.8528365138924647,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24782170,5'UTR,OpenSea,0.021936157702650123,0.8528365138924647,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg24400488,5'UTR,N_Shore,0.02502071065961479,0.8635109549942452,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg01928794,5'UTR,N_Shelf,0.02352508533850032,0.8808509158469123,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg09667589,Body,OpenSea,0.00834975013070707,0.9383529495659757,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg18162373,Body,OpenSea,0.00781111181393927,0.9407322341219674,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg09988380,1stExon,Island,0.015392972420140994,0.943315169056393,HYPERmethylated in responders,non-canonical / not the textbook direction
male,POGZ,ENSG00000143442,0.2460042297969428,8.000974577677625e-4,UP in responders,cg09988380,5'UTR,Island,0.015392972420140994,0.943315169056393,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg08459437,Body,OpenSea,-0.5267179529044143,0.002801049200287947,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg22523050,3'UTR,OpenSea,-0.3646866280683915,0.007532650197688587,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg14537015,Body,OpenSea,-0.3182464804944774,0.010230672583376692,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg15975598,Body,OpenSea,-0.29264095134799256,0.010902317351547508,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg14522047,Body,OpenSea,-0.30833815057271124,0.015326248308112142,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05723179,Body,OpenSea,-0.2896033319833346,0.021840997689800724,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13310971,Body,OpenSea,-0.194329052429528,0.042457816486402275,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg04229315,Body,OpenSea,-0.27192559918513937,0.07486919864961729,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg03930781,Body,OpenSea,-0.16537633871906043,0.07488043404062995,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg10223193,Body,OpenSea,-1.1533723489287393,0.08497559815145461,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg16192068,Body,OpenSea,-0.11397604715625655,0.11200225404123447,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg07382687,Body,OpenSea,-0.2096403399514132,0.11994714384481472,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg11638553,Body,OpenSea,-0.1347257690187604,0.12562219279102577,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg13656809,Body,OpenSea,0.37691741717951605,0.12609865277106422,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05041511,Body,OpenSea,-0.13156559591298964,0.1306245185673052,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg03304981,Body,N_Shore,0.1549036103172307,0.13105528124055893,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg05811904,Body,OpenSea,0.266223312072933,0.1393164939380472,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18851730,TSS1500,S_Shore,0.17458873036035555,0.1395442250571257,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg04796012,Body,OpenSea,-0.14579925185362427,0.15617475053012805,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg20513916,Body,OpenSea,-0.16652469055320285,0.1643607244604554,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg04472009,Body,N_Shelf,-0.14876844966336816,0.1868605208309489,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18548666,Body,OpenSea,-0.12930562657258593,0.1871858357766088,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg27241752,Body,OpenSea,-0.18968178499605573,0.19309331133521468,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg17400489,Body,OpenSea,0.1267388796652129,0.20243392758157439,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg07587590,Body,OpenSea,-0.1206097754278553,0.2094794859097291,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg00940243,Body,OpenSea,-0.12272049776635743,0.22906610505142894,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg21985184,3'UTR,OpenSea,-0.09949662936011848,0.24668677156642654,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg19418273,3'UTR,OpenSea,-0.10937767653585032,0.30339898962438705,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02691450,Body,OpenSea,0.09485689159158804,0.3220512874523417,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18716737,Body,OpenSea,-0.07456239983163143,0.33008312097663806,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg18091615,Body,OpenSea,-0.09959307392876585,0.33257202993056223,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg22186263,Body,OpenSea,-0.11228971597178888,0.33990444770710504,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg00718401,Body,OpenSea,-0.08877062393163361,0.35606275781456287,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg00711711,TSS200,Island,0.07189808485757003,0.3577582255806757,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg02883053,Body,OpenSea,-0.08742201459831225,0.3598059866304162,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg23697157,Body,OpenSea,0.14319890856385725,0.3832710853933623,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg04604708,Body,OpenSea,0.09212870540369969,0.38423917021434983,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg12751400,Body,OpenSea,0.07698035650536877,0.40102563340761654,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CREB3L2,ENSG00000182158,0.3756700454236669,8.720868574230834e-4,UP in responders,cg26938153,TSS200,Island,-0.08889840911661563,0.4091408143539289,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
