sex,CpG,delta_M_response,p_response,fdr_response,n,Gene,Region,Island
male,cg01238073,-0.247167719758453,0.00837183408359105,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg01245423,-0.140939844728804,0.528709703494828,0.78712118951613,23,FANCC,TSS1500,Island
male,cg01259101,-0.0819484553113894,0.464265010469785,0.745824719613478,23,SESN2,TSS200,N_Shore
male,cg01288377,-0.203437685385811,0.26356477278456,0.585387192477092,23,RFC2,Body,OpenSea
male,cg01326085,-0.421336305249831,0.00324886643336171,0.276202529815897,23,LRIT3,TSS200,OpenSea
male,cg01399485,-0.149886374235871,0.0966649493654452,0.390877300548896,23,CASZ1,Body,OpenSea
male,cg01421021,-0.0300111997061061,0.834792636150737,0.940261515342825,23,CASZ1,Body,Island
male,cg01421380,0.0167131817172908,0.888328722363042,0.961286064930495,23,UBXN1,TSS1500,S_Shore
male,cg01437425,-0.362188322607723,0.00755669536299742,0.276202529815897,23,CASZ1,5'UTR,OpenSea
male,cg01444413,-0.102850120493741,0.410449417719102,0.707554983295501,23,POGZ,Body,OpenSea
male,cg01448853,-0.155254392880582,0.0807956918073942,0.367706596146637,23,GRB10,5'UTR,OpenSea
male,cg01451758,-0.137443605599466,0.0984699036412439,0.393543910988047,23,FANCC,Body,OpenSea
male,cg01495332,-0.347636842206237,0.0309048314222092,0.289710873050575,23,GRB10,5'UTR,OpenSea
male,cg01515508,0.081120485913624,0.531119743522175,0.78860617829609,23,CASZ1,Body,S_Shelf
male,cg01538659,-0.135682014152802,0.487284535076018,0.76103545223518,23,POGZ,TSS200,Island
male,cg01550887,0.0252836627571349,0.828453127602014,0.937737680419544,23,CASZ1,5'UTR,OpenSea
male,cg01557411,0.281782800183721,0.205298694906913,0.526695284051075,23,SESN2,Body,Island
male,cg01557844,0.151741333868355,0.551036255340457,0.800580465648982,23,POGZ,TSS200,Island
male,cg01566069,-0.0730816865105416,0.363934871024646,0.672176096587496,23,TP53BP2,ExonBnd,OpenSea
male,cg01569001,0.130430583070045,0.397765953806652,0.698035116411136,23,SV2B,5'UTR,OpenSea
male,cg01577361,0.00622761411076785,0.953697483464517,0.984707355622116,23,CSRNP2,TSS200,Island
male,cg01581867,-0.00627101569671693,0.959585536889427,0.986762642710122,23,BLVRA,TSS200,Island
male,cg01583769,-0.132891109915696,0.170842647536622,0.487953348009002,23,C1QBP,Body,OpenSea
male,cg01589827,-0.34579065330771,0.00413338822111026,0.276202529815897,23,CASZ1,5'UTR,OpenSea
male,cg01604051,-0.191260395723864,0.052471071290318,0.323361070374921,23,GRB10,5'UTR,S_Shore
male,cg01610059,-0.0109893330394043,0.907832669645659,0.968442450768608,23,GRB10,Body,OpenSea
male,cg01617437,-0.219630852103906,0.0619031453555331,0.338708170884034,23,ATR,Body,OpenSea
male,cg01691411,0.280475995374346,0.00109687276418152,0.276202529815897,23,FANCC,TSS200,Island
male,cg01723142,-0.444938722415199,0.134000532321356,0.442305394525767,23,NUDT5,5'UTR,N_Shore
male,cg01730181,-0.172603111178409,0.0202716325896919,0.27822447830021,23,NUDT5,Body,OpenSea
male,cg01749252,-0.404520853222919,0.0306483385408148,0.289424323022664,23,GRB10,Body,OpenSea
male,cg01765238,-0.0480707381278016,0.734008475381387,0.896664507210429,23,GRB10,Body,OpenSea
male,cg01797680,-0.0949057152256424,0.343706554989409,0.655874874521454,23,CASZ1,Body,OpenSea
male,cg01821043,-0.22324957825053,0.0239353565124764,0.281176886246892,23,CASZ1,5'UTR,S_Shore
male,cg01824138,-0.260384888078189,0.147586701537909,0.459699233247052,23,CASZ1,Body,Island
male,cg01838380,0.311422790098455,0.123715015733015,0.428973073983823,23,NDFIP1,5'UTR,Island
male,cg01866434,-0.260387976818014,0.125088158044025,0.430769509747798,23,ANKRD55,Body,OpenSea
male,cg01867280,-0.0778239603232434,0.702166746374522,0.881689959173142,23,CDC123,Body,S_Shore
male,cg01889095,-0.0462300735896692,0.652477331154529,0.856696269021506,23,FANCC,5'UTR,N_Shore
male,cg01928794,0.0235250853385003,0.881285588446702,0.958683785824177,23,POGZ,5'UTR,N_Shelf
male,cg01934856,0.0625985761796807,0.565969925569541,0.809533726450362,23,CASZ1,Body,Island
male,cg01973605,-0.157484788153925,0.219996517738585,0.542350260897258,23,CASZ1,5'UTR,OpenSea
male,cg02027878,-0.147120853081315,0.36672123928538,0.674260937442496,23,ATG9B,3'UTR,Island
male,cg02028351,-0.0537584066465324,0.531017490216573,0.788557148127366,23,COX19,3'UTR,S_Shore
male,cg02035766,0.114165573127374,0.452938964537783,0.737883992677951,23,ANKRD55,Body,OpenSea
male,cg02039839,-0.218476565328372,0.0671425014657788,0.346608346113274,23,COX19,TSS1500,S_Shore
male,cg02055255,-0.0533293208330891,0.651776881647992,0.856401218958144,23,CASZ1,Body,S_Shore
male,cg02087367,0.0474940899790433,0.640631938116891,0.850481936620775,23,CREB3L2,Body,OpenSea
male,cg02093266,0.342326645626073,0.238067751211787,0.560593978524023,23,GRB10,5'UTR,OpenSea
male,cg02096887,-0.351626234539431,0.00302370642496332,0.276202529815897,23,CASZ1,Body,Island
male,cg02107442,-0.0807861526161424,0.431487777821243,0.7228915597368,23,TP53BP2,Body,OpenSea
male,cg02145932,1.36149087393572,0.000544008586278741,0.276202529815897,23,ISM1,TSS1500,Island
male,cg02149314,-0.0383205056403723,0.679139156514988,0.870369845322182,23,CREB3L2,1stExon,Island
male,cg02172466,-0.097373643138804,0.278435780207843,0.599530212352342,23,CASZ1,Body,Island
male,cg02204205,0.153466784445944,0.370961313680626,0.677554769544959,23,GRB10,TSS1500,Island
male,cg02216939,0.0758913859136552,0.446527742777041,0.73335246525072,23,CREB3L2,TSS1500,S_Shore
male,cg02226959,-0.133323450528636,0.222318766172128,0.544711135555571,23,FANCC,Body,OpenSea
male,cg02267312,0.413848114000615,0.0983469011421465,0.393330644356108,23,GABARAPL1,TSS200,Island
male,cg02271943,0.260848483496045,0.41087586149653,0.707828875798002,23,COMTD1,TSS1500,S_Shore
male,cg02283051,-0.056590922441242,0.546955924085224,0.798093037695677,23,NOS3,5'UTR,OpenSea
male,cg02319097,-0.117172361614979,0.237314422066412,0.559823918983549,23,GABARAPL1,Body,OpenSea
male,cg02323334,-0.0605815890198174,0.656671417983052,0.858818836435263,23,NCRNA00167,Body,Island
male,cg02333960,-0.054019792152402,0.688774261772237,0.875148404837636,23,COX19,Body,N_Shore
male,cg02335971,-0.134194405043282,0.422347118609384,0.716320728731328,23,MTBP,TSS1500,Island
male,cg02335988,-0.123470644466392,0.198518199667004,0.519249790600437,23,CASZ1,5'UTR,OpenSea
male,cg02364618,-0.154182739665001,0.17133586486268,0.48849414746229,23,CHRNA7,Body,OpenSea
male,cg02365862,0.23769094930602,0.213188265217488,0.535176106621383,23,DSP,TSS1500,Island
male,cg02396224,0.0264289335476963,0.854803768016105,0.948344125415972,23,CASZ1,3'UTR,Island
male,cg02401734,-0.254633081255219,0.0333295283775273,0.292913233681409,23,BFSP1,Body,OpenSea
male,cg02401749,-0.171903268301229,0.0872410285138973,0.377154675246143,23,SLC26A1,Body,Island
male,cg02403059,-0.0610819548901128,0.591498195125786,0.824051160912588,23,TUBE1,Body,N_Shore
male,cg02406484,-0.0787996519787999,0.470749949366967,0.750139397265886,23,IDUA,Body,Island
male,cg02446814,-0.0792224432819435,0.511080003109046,0.776332126004296,23,UBXN1,Body,N_Shore
male,cg02456869,0.0170157627751919,0.874892461964159,0.956359715075843,23,CSRNP2,TSS1500,S_Shore
male,cg02466749,-0.156375072820885,0.0702992373789081,0.351406732519057,23,FANCC,5'UTR,Island
male,cg02468316,-0.297385407449268,0.0242382400034915,0.281590398036441,23,GRB10,5'UTR,OpenSea
male,cg02486355,-0.029051259254528,0.811633550425465,0.930702657998396,23,CASZ1,Body,Island
male,cg02510299,0.113679499303408,0.425112861065438,0.718389144615808,23,MTBP,TSS200,Island
male,cg02526551,-0.261779414055613,0.0871761781651705,0.377058208640435,23,TP53BP2,Body,N_Shore
male,cg02567576,0.0908209840100613,0.582457658861699,0.818874546374289,23,NDFIP1,Body,S_Shelf
male,cg02582320,-0.0374990349915855,0.806115483543336,0.928431952314591,23,CREB3L2,Body,OpenSea
male,cg02584975,0.0916708156045426,0.568599954780777,0.810948054190788,23,FANCC,5'UTR,OpenSea
male,cg02595922,-0.12127294765554,0.290522856348885,0.610417500337823,23,COX19,Body,Island
male,cg02599615,0.137548211093034,0.492229035676688,0.764284330323761,23,CHRNA7,Body,S_Shore
male,cg02611419,-0.206534030824183,0.132772328752484,0.440709832053934,23,KCNK16,3'UTR,S_Shore
male,cg02628281,-0.330049797535512,0.0573158011957891,0.331245996559826,23,SV2B,5'UTR,OpenSea
male,cg02630694,-0.155856863563316,0.265637975232956,0.587366874715986,23,CDC123,TSS1500,N_Shore
male,cg02633286,-0.050113691209451,0.678832911417375,0.870221448625956,23,CREB3L2,TSS200,Island
male,cg02634861,0.0820090099166522,0.565277491479552,0.809118613596084,23,CASZ1,5'UTR,Island
male,cg02643228,-0.0136615088145463,0.913469769469717,0.970467320382957,23,XRN1,TSS1500,S_Shore
male,cg02643433,-0.1238167482115,0.507681279760198,0.774161196579222,23,DSP,Body,S_Shore
male,cg02647388,0.211437379720679,0.307584078337119,0.62546448924644,23,DSP,TSS200,Island
male,cg02652525,-0.00923026262212929,0.914344881924013,0.970786542477782,23,TP53BP2,Body,OpenSea
male,cg02655745,-0.135339580927882,0.179399210556832,0.497683585966319,23,TP53BP2,TSS1500,Island
male,cg02675652,0.18085201315128,0.298869920777263,0.617895388113445,23,CSRNP2,TSS1500,S_Shore
male,cg02691450,0.094856891591588,0.327125185310548,0.642052744310828,23,CREB3L2,Body,OpenSea
male,cg02697519,0.0395354486905377,0.634697759211711,0.847403597696381,23,CASZ1,5'UTR,OpenSea
male,cg02703850,-0.11067968861433,0.365198535395526,0.673095359120571,23,IDUA,Body,Island
male,cg02720091,-0.0199134492626963,0.8449367762071,0.944285390400624,23,CASZ1,Body,Island
male,cg02737621,-0.0205454625402214,0.83522742737696,0.940431504948566,23,SESN2,TSS1500,N_Shore
male,cg02749825,0.09043816560565,0.4777002460541,0.754663303783619,23,COMTD1,1stExon,Island
male,cg02760103,-0.51323711142258,5.22226742648659e-06,0.276202529815897,23,,,OpenSea
male,cg02776128,-0.159671648967437,0.14169904542761,0.452329318611366,23,SLC26A1,Body,Island
male,cg02789094,0.0373945938439877,0.804071911501042,0.92758811517882,23,DSP,Body,OpenSea
male,cg02795190,-0.0871246406302493,0.467201586022559,0.747802081899386,23,ANKRD55,Body,OpenSea
male,cg02795691,-0.0719120149482015,0.378512599725142,0.683524730952612,23,BFSP1,Body,S_Shelf
male,cg02828506,0.0473009600487188,0.835971202504298,0.940719026900946,23,FANCC,5'UTR,Island
male,cg02847760,0.191615862451566,0.143168360370796,0.454208649740482,23,BUB1B,TSS200,Island
male,cg02883053,-0.0874220145983123,0.364880013449584,0.672874140675302,23,CREB3L2,Body,OpenSea
male,cg02883595,0.801946736160522,0.0421385658056043,0.306571533809406,23,KCNK17,Body,Island
male,cg02903756,-0.191526149862304,0.0704303640220584,0.351619878891333,23,CASZ1,Body,N_Shelf
male,cg02904598,-0.107499752030108,0.328688413751963,0.643295830949369,23,FANCC,Body,OpenSea
male,cg02997048,-0.00732164772929898,0.95342841612475,0.984617263734792,23,NCRNA00167,Body,S_Shore
male,cg03013699,-0.0781788679603269,0.439379342196714,0.728475688066115,23,GRB10,5'UTR,OpenSea
male,cg03017269,0.266283248494021,0.179574920262064,0.497878763107653,23,SV2B,1stExon,Island
male,cg03038773,-0.417749441726374,0.0136569308277192,0.276202529815897,23,ANKRD55,Body,OpenSea
male,cg03052567,-0.16699996940221,0.242348688220622,0.564834293679816,23,PIANP,TSS1500,S_Shore
male,cg03077789,0.112636753886283,0.294963902614167,0.614303389445341,23,NDFIP1,TSS200,N_Shore
male,cg03098361,-0.0729428775473078,0.496560422575103,0.767038168000034,23,RFC2,Body,Island
male,cg03104936,0.105405396085089,0.522774290695371,0.783390491589975,23,GRB10,5'UTR,N_Shore
male,cg03137826,-0.098230515059122,0.236278582757233,0.558808403191302,23,CASZ1,Body,Island
male,cg03222361,0.136936121146464,0.580720438610474,0.817854721560671,23,CHRNA7,Body,OpenSea
male,cg03247389,0.152907999903125,0.207333012810607,0.528932537000679,23,GABARAPL1,Body,S_Shore
male,cg03252829,0.636508597518462,0.0410449687363715,0.304868648320947,23,KCNK17,1stExon,Island
male,cg03280605,-0.0567751486221768,0.60709589841106,0.832628409583599,23,CREB3L2,Body,OpenSea
male,cg03304981,0.154903610317231,0.134503036495943,0.443053080637441,23,CREB3L2,Body,N_Shore
male,cg03370077,-0.176007858568542,0.134314984090593,0.442798511171776,23,GRB10,5'UTR,OpenSea
male,cg03376712,0.31029322137691,0.136212822964664,0.445324180660334,23,INTU,5'UTR,OpenSea
male,cg03388409,-0.224871270926314,0.132986451885264,0.44101095064994,23,TP53BP2,Body,OpenSea
male,cg03392753,-0.515509372996402,0.0991685064944674,0.394671477957873,23,COX19,3'UTR,N_Shore
male,cg03402994,-0.0498316998891763,0.578207807748126,0.816459908444667,23,SLC26A1,Body,Island
male,cg03466198,-0.328024584682376,0.436979045407057,0.726824129609135,23,GRB10,Body,OpenSea
male,cg03469471,0.109909765270112,0.285338100977121,0.605842426325171,23,NOS3,Body,S_Shore
male,cg03477586,-0.0323365192941788,0.759401280313033,0.90836742260869,23,NDFIP1,3'UTR,OpenSea
male,cg03496473,0.0274890919478075,0.877458521466386,0.957294553739132,23,KCNK17,Body,N_Shore
male,cg03499095,-0.306587824774539,0.0176183986611076,0.276202529815897,23,MTBP,Body,OpenSea
male,cg03514139,-0.46894214995711,0.0349370742389757,0.295270086790786,23,GRB10,Body,OpenSea
male,cg03521360,-0.361581985542196,0.00911092095371713,0.276202529815897,23,INTU,Body,OpenSea
male,cg03521600,-0.0311736487034739,0.786561352391193,0.920156549205444,23,MTBP,TSS200,Island
male,cg03525527,0.211075645773742,0.355431789180731,0.665443339220387,23,CDCA2,TSS200,Island
male,cg03546113,0.0418909585610271,0.821331444328298,0.93480620946941,23,FANCC,Body,OpenSea
male,cg03561745,0.062669481899922,0.641761830541878,0.851028893571871,23,PRDM10,5'UTR,OpenSea
male,cg03614051,-0.086426193029317,0.694247245812951,0.877844571603438,23,FANCC,TSS1500,Island
male,cg03635682,-0.13065583101663,0.245521950400851,0.568078485380848,23,FANCC,Body,OpenSea
male,cg03704503,-0.0634000122441314,0.581445511417706,0.818279723751907,23,COMTD1,Body,Island
male,cg03763391,-0.14710372509754,0.190183835924962,0.509981218546799,23,BUB1B,TSS200,Island
male,cg03788406,0.00422944035605774,0.97247196352046,0.990997087730847,23,COX19,Body,N_Shelf
male,cg03814872,-0.0507097148421991,0.731349465834402,0.895454398463183,23,DSP,TSS1500,N_Shore
male,cg03841655,-0.167004489734924,0.157521108503523,0.471943507884952,23,RPS2P32,Body,N_Shore
male,cg03842617,-0.451771854747147,0.00652058604490316,0.276202529815897,23,NOS3,5'UTR,OpenSea
male,cg03863551,-0.0747993666874903,0.503297309126178,0.77133571907074,23,POGZ,Body,OpenSea
male,cg03876030,-0.0936952905177689,0.54943945898582,0.79959519084351,23,NCRNA00167,Body,Island
male,cg03879836,0.537939296105697,0.0958925465564156,0.389742377201003,23,CDCA2,TSS1500,Island
male,cg03889767,0.169165237800762,0.493915834427932,0.765355866718933,23,IDUA,Body,S_Shore
male,cg03897462,-0.05187054334238,0.585744890790609,0.820790698770112,23,FANCC,Body,OpenSea
male,cg03897897,-0.0272767090255663,0.798808901957919,0.92545470455394,23,CDCA2,TSS200,Island
male,cg03905962,-0.285972889740065,0.0213451936089005,0.279020435604595,23,INTU,Body,OpenSea
male,cg03924653,0.125761038956376,0.655642055682658,0.858282204832095,23,CHRNA7,Body,OpenSea
male,cg03925135,-0.0280991456441902,0.835286372415347,0.940441145316528,23,NCRNA00167,Body,Island
male,cg03930781,-0.16537633871906,0.0782093059576619,0.363787040184986,23,CREB3L2,Body,OpenSea
male,cg03936251,-0.190685973112841,0.0727942046130112,0.355519575720433,23,ANKRD55,TSS1500,OpenSea
male,cg03940484,-0.113655421639866,0.333404657740147,0.647225983711247,23,SV2B,5'UTR,OpenSea
male,cg03962214,-0.262996773394885,0.0525891168774741,0.323546591646082,23,CASZ1,Body,Island
male,cg03965620,0.0373211861472405,0.673986392167531,0.867831290423843,23,CDC123,5'UTR,Island
male,cg03970798,-0.0690352276047538,0.576005465154332,0.81511811375712,23,CREB3L2,Body,OpenSea
male,cg03974483,-0.0846858384542684,0.57490837275319,0.814535065128997,23,POLR3K,TSS1500,Island
male,cg03992323,-0.3137408085501,0.103262024382795,0.400457385643209,23,TP53BP2,Body,OpenSea
male,cg04015097,-0.111548715182606,0.534848321708943,0.79086735110476,23,BFSP1,Body,OpenSea
male,cg04018315,-0.0494384768435848,0.7099699377806,0.885515271562638,23,ATG9B,3'UTR,N_Shore
male,cg04021421,-0.0873128797509699,0.240148706682826,0.562628486521366,23,FANCC,TSS1500,S_Shore
male,cg04022560,-0.0762213795183338,0.479861484891541,0.756106978516188,23,CASZ1,Body,Island
male,cg04053021,-0.35089214143864,0.0442530180138516,0.309998031606662,23,GRB10,5'UTR,OpenSea
male,cg04060013,-0.0710250266917121,0.524496612252713,0.784517901292955,23,FANCC,Body,OpenSea
male,cg04071701,-0.218941784749379,0.0477866378110036,0.315802807781537,23,NOS3,TSS200,OpenSea
male,cg04087920,0.0743774497386824,0.469057134802313,0.749086974899307,23,BLVRA,5'UTR,OpenSea
male,cg04095145,-0.231477876942092,0.0289019225146311,0.286816203440993,23,COX19,TSS1500,S_Shore
male,cg04096472,0.0314130600400588,0.770679909383809,0.913368712653765,23,CREB3L2,TSS1500,S_Shore
male,cg04115147,-0.251651438206333,0.0518113258485688,0.322267023223362,23,CASZ1,5'UTR,OpenSea
male,cg04149978,-0.139449445726441,0.248332197047539,0.570815133681693,23,CASZ1,5'UTR,Island
male,cg04169960,-0.047600462904228,0.617854093655904,0.838542748179069,23,POLR3K,TSS1500,S_Shore
male,cg04181189,-0.0919621297926436,0.387520544735592,0.69040340508454,23,PRDM10,5'UTR,OpenSea
male,cg04223026,-0.252350711696778,0.0595134926165094,0.334868454295164,23,GRB10,Body,OpenSea
male,cg04225510,0.0786248608661177,0.591643210559607,0.824135437146453,23,CDC123,TSS1500,N_Shore
male,cg04228065,-0.0928449369939342,0.424142313209971,0.717682039322481,23,FANCC,Body,OpenSea
male,cg04229315,-0.271925599185139,0.0757140414429296,0.359928919656876,23,CREB3L2,Body,OpenSea
male,cg04263118,0.217989172784494,0.12512318443217,0.430804647683918,23,BFSP1,Body,Island
male,cg04264633,-0.0841233097043545,0.411085116980723,0.7079509639927,23,BFSP1,TSS1500,OpenSea
male,cg04305764,0.194712220000005,0.393313574442277,0.694731752718739,23,CASZ1,5'UTR,Island
male,cg04324167,0.130084826371783,0.548097035393815,0.79878162685444,23,PRDM10,5'UTR,OpenSea
male,cg04346572,0.110520304713439,0.468006422516754,0.748330729301506,23,BFSP1,Body,S_Shore
male,cg04391064,0.423392294268699,0.182001473497899,0.50065007429867,23,BLVRA,TSS1500,Island
male,cg04394336,-0.265796752860755,0.0503526003903383,0.319858667473051,23,BFSP1,ExonBnd,OpenSea
male,cg04396637,0.371774451847783,0.0493174841014052,0.318235267194942,23,CSRNP2,5'UTR,Island
male,cg04407929,-0.0145267805687673,0.864992963831692,0.95244058639029,23,C1QBP,TSS1500,S_Shore
male,cg04432319,1.13808444051575,0.003123664861807,0.276202529815897,23,ISM1,TSS1500,Island
male,cg04440811,-0.147540884573482,0.372212938788532,0.67849789947943,23,PRDM10,TSS200,OpenSea
male,cg04472009,-0.148768449663368,0.189964136529983,0.509748548215256,23,CREB3L2,Body,N_Shelf
male,cg04491766,0.0662795494116942,0.500501927146004,0.769594303801045,23,NUDT5,Body,OpenSea
male,cg04513718,-0.0953258203472583,0.39730190664477,0.697697535802537,23,CASZ1,5'UTR,OpenSea
male,cg04577162,-0.259791522900753,0.0148767580678062,0.276202529815897,23,RFC2,Body,N_Shore
male,cg04583625,-0.0975611081747503,0.313390754242108,0.630579282380535,23,DSTN,TSS1500,N_Shore
male,cg04598683,-0.0188456516490535,0.859213798571986,0.950116232698325,23,NCRNA00167,TSS1500,Island
male,cg04599041,-0.547152784160327,0.000107006387152893,0.276202529815897,23,EPB41L2,Body,OpenSea
male,cg04604708,0.0921287054036997,0.38814511175042,0.690819032725393,23,CREB3L2,Body,OpenSea
male,cg04616797,0.86596264951047,0.109903924840747,0.409801697059967,23,DSP,1stExon,Island
male,cg04622001,-0.235230484108381,0.040923435115165,0.304720357221391,23,CASZ1,5'UTR,OpenSea
male,cg04645160,0.0395895824974103,0.826135616085491,0.936770979246078,23,,,S_Shore
male,cg04648402,-0.145477096979914,0.0584961106121288,0.33323928165488,23,IDUA,Body,S_Shore
male,cg04650104,0.04376935457596,0.721743568321899,0.890998016415442,23,RFC2,Body,OpenSea
male,cg04696654,0.0609760379532308,0.559018761451939,0.805390904804297,23,CDCA2,TSS1500,Island
male,cg04755571,-0.0233046731917853,0.806383739009979,0.928565085584632,23,KCNK17,TSS200,S_Shore
male,cg04762615,0.284299631672819,0.216731445684587,0.538909207023857,23,DSP,TSS200,Island
male,cg04774722,0.0212884929256508,0.88411606223335,0.959763349547469,23,BUB1B,TSS1500,N_Shore
male,cg04785227,0.0301519554619585,0.851632684236563,0.947061416999013,23,CHRNA7,TSS1500,N_Shore
male,cg04796012,-0.145799251853624,0.159853631540214,0.474802582371296,23,CREB3L2,Body,OpenSea
male,cg04830124,-0.104647578759441,0.369585209941999,0.67647982798766,23,CASZ1,Body,Island
male,cg04842880,-0.254765605578809,0.008182816480826,0.276202529815897,23,CASZ1,5'UTR,OpenSea
male,cg04887414,-0.00200013460219444,0.991858543135536,0.997486178499741,23,BUB1B,Body,Island
male,cg04896832,-0.0616399193060294,0.598092417032493,0.827726392347242,23,CASZ1,Body,OpenSea
male,cg04899446,-0.0153348623165335,0.886926271466976,0.960776024382039,23,CASZ1,Body,OpenSea
male,cg04911722,0.0315537465863632,0.750664736336,0.904328830324353,23,TP53BP2,Body,OpenSea
male,cg04912050,0.0726298799465811,0.505559179799365,0.772819238234962,23,IDUA,TSS200,Island
male,cg04944931,0.303436462261383,0.40876804029741,0.706328930203537,23,COMTD1,TSS1500,S_Shore
male,cg04969220,-0.250817005259036,0.0394554987016963,0.30257190331895,23,SLC26A1,Body,N_Shore
male,cg04975305,-0.291946381388926,0.0750291617343305,0.358895920346468,23,CHRNA7,Body,OpenSea
male,cg04978360,0.283657149560561,0.218860904420485,0.54112821930048,23,CHRNA7,TSS200,Island
male,cg04998589,-0.0524957397002533,0.627256391240493,0.843426607706092,23,CASZ1,Body,Island
male,cg05040464,-0.143922036628695,0.127198163303048,0.433414571066773,23,FANCC,Body,OpenSea
male,cg05041511,-0.13156559591299,0.135713955474235,0.444614030808796,23,CREB3L2,Body,OpenSea
male,cg05049695,0.0265197411684158,0.843701278871438,0.943855569750302,23,NDFIP1,TSS1500,N_Shore
male,cg05055400,0.180213289465815,0.216776836932891,0.538950867448288,23,POLR3K,1stExon,Island
male,cg05080015,-0.131071780443522,0.15996163203605,0.474929491174717,23,LRIT3,TSS1500,OpenSea
male,cg05092628,0.042595208895947,0.718062988696658,0.889305485502985,23,FANCC,5'UTR,OpenSea
male,cg05164094,-0.192939178152706,0.354953165240963,0.665036620514562,23,CDC123,Body,S_Shore
male,cg05165990,-0.137826838259279,0.168620662896284,0.485360451894466,23,GABARAPL1,Body,S_Shore
male,cg05168573,-0.241216917066335,0.0140703429004779,0.276202529815897,23,CHRNA7,Body,OpenSea
male,cg05171823,-0.380210063377828,0.00376109582649581,0.276202529815897,23,CASZ1,5'UTR,S_Shore
male,cg05197447,-0.0305005278301366,0.881176412448198,0.958659301226527,23,SV2B,TSS1500,Island
male,cg05208196,-0.0978223424773226,0.273861862819495,0.595168148436093,23,SLC26A1,Body,Island
male,cg05235625,0.0462205947443407,0.806151192232729,0.928443643810618,23,PRDM10,Body,OpenSea
male,cg05244581,0.001558456497529,0.9897478375734,0.996776735284762,23,KCTD9,Body,N_Shore
male,cg05249199,0.0254284513253608,0.890486001626896,0.962052692127973,23,CSRNP2,TSS1500,Island
male,cg05279643,-0.151446198895357,0.14089191791425,0.451294640906824,23,UBXN1,Body,N_Shore
male,cg05289639,0.158308603255793,0.213257079458522,0.535264225122127,23,BUB1B,TSS200,Island
male,cg05320215,-0.0527946300719396,0.644158968402299,0.852270690023646,23,SLC26A1,3'UTR,Island
male,cg05330604,-0.191939156156742,0.052465478751734,0.323359187814478,23,SV2B,3'UTR,N_Shelf
male,cg05334062,-0.138239437343669,0.158297270616562,0.472824685153457,23,ATR,Body,OpenSea
male,cg05336198,-0.108551910677373,0.363585602553901,0.671923894884511,23,GRB10,5'UTR,S_Shelf
male,cg05337454,-0.00207733006930407,0.984338110726355,0.99496698039513,23,NOS3,Body,N_Shore
male,cg05343808,-0.0783470426824112,0.428216028255168,0.720555884722956,23,GRB10,5'UTR,N_Shelf
male,cg05353710,0.504772271529043,0.0622731589009723,0.339357421268054,23,SESN2,Body,Island
male,cg05366058,-0.0338783613205682,0.716832450185873,0.888713940346615,23,KCTD9,Body,N_Shore
male,cg05376648,-0.22988933241045,0.0676595537763471,0.347412357845135,23,INTU,3'UTR,OpenSea
male,cg05398769,-0.296863329429368,0.0213187571917688,0.278986903152511,23,CASZ1,5'UTR,N_Shelf
male,cg05404161,-0.16431480385272,0.528067904029272,0.78667703493978,23,UBXN1,1stExon,Island
male,cg05414575,-0.111176445750249,0.429623376420536,0.721573958981273,23,KCTD9,TSS1500,Island
male,cg05471949,0.0226975971926834,0.863076590927651,0.951643261604838,23,PRDM10,Body,OpenSea
male,cg05477617,0.0182049851229565,0.836136081893406,0.940804842257318,23,FANCC,3'UTR,OpenSea
male,cg05487769,-0.0669612705315397,0.407369963412079,0.705311664097792,23,RPS2P32,Body,Island
male,cg05493751,-0.0544743682479217,0.629041373047933,0.844390949307411,23,GRB10,TSS1500,S_Shore
male,cg05501672,-0.0167414570942742,0.863202209877552,0.951690130565862,23,ANKRD55,Body,OpenSea
male,cg05523925,-0.0399194685635261,0.757217260549191,0.907347652563139,23,FANCC,Body,OpenSea
male,cg05540338,-0.0521540628596136,0.592851449817995,0.824815740722965,23,SESN2,Body,OpenSea
male,cg05545406,-0.329916370740275,0.042877976480629,0.307668886086903,23,GABARAPL1,Body,S_Shelf
male,cg05587067,-0.227857299008263,0.130247194513968,0.437291038148297,23,KCTD9,TSS1500,Island
male,cg05588074,-0.431604305566754,0.0319059752129743,0.290972111204366,23,BFSP1,Body,OpenSea
male,cg05593615,-0.0284290620949691,0.807761714949774,0.929092543283947,23,KCTD9,Body,OpenSea
male,cg05609254,-0.00912793902167018,0.944598851003703,0.981493946766432,23,NUDT5,1stExon,Island
male,cg05621131,-0.156744204766028,0.0868718376765512,0.37668465158675,23,UBXN1,3'UTR,N_Shore
male,cg05628436,0.0554322403746382,0.634800115206002,0.847457769965818,23,DNAL4,5'UTR,N_Shelf
male,cg05633605,-0.362680955141602,0.0399711932777477,0.303335782481703,23,ANKRD55,TSS1500,OpenSea
male,cg05654925,-0.0541969388286454,0.649045317734037,0.85490475831069,23,CASZ1,Body,N_Shore
male,cg05668720,-0.138177361928414,0.187681247712185,0.507191102281786,23,TUBE1,TSS200,Island
male,cg05683742,-0.331180495939077,0.0776998594128422,0.362934630033531,23,CASZ1,5'UTR,N_Shore
male,cg05684132,0.0910371137701401,0.637682127002445,0.849038428707758,23,CREB3L2,Body,OpenSea
