cpg,module
cg06733736,blue
cg25743043,black
cg08917208,black
cg04698397,grey
cg01580934,black
cg20282550,grey
cg11471802,grey
cg01343363,grey
cg16998213,black
cg09652533,grey
cg14578009,grey
cg26638003,blue
cg11124426,blue
cg14554415,grey
cg08366952,black
cg06699195,grey
cg15744359,grey
cg22967122,black
cg11758861,black
cg14434995,brown
cg11516629,black
cg09215152,black
cg12466737,black
cg14286665,black
cg24310336,black
cg14025652,black
cg04373966,grey
cg16920123,black
cg05225993,grey
cg19113686,grey
cg18383594,grey
cg00655412,blue
cg02895995,yellow
cg26425904,grey
cg27438152,grey
cg17034988,black
cg20632863,blue
cg10160068,black
cg17190703,black
cg07202461,grey
cg03424772,grey
cg20927547,brown
cg23366101,black
cg10472067,black
cg13739116,black
cg23840812,grey
cg15496005,black
cg09311052,yellow
cg00515559,black
cg02901122,black
cg13974084,black
cg08960815,grey
cg08773462,black
cg26965877,tan
cg13550107,black
cg09796376,black
cg20446334,grey
cg06716730,grey
cg19717235,black
cg17932425,blue
cg06191810,black
cg14275127,black
cg03436530,black
cg15911567,black
cg15534501,grey
cg16587443,black
cg17599186,blue
cg14629075,grey
cg02734326,blue
cg23371413,grey
cg05671347,black
cg18977541,grey
cg05006903,yellow
cg15789250,grey
cg13108328,black
cg23432345,blue
cg13749477,grey
cg21026663,black
cg05819860,grey
cg00735315,black
cg05375668,black
cg10616306,grey
cg21805221,grey
cg14655649,black
cg12397802,grey
cg24060473,grey
cg23104954,grey
cg07601320,grey
cg14561229,grey
cg24207248,grey
cg22798984,grey
cg03204906,black
cg10920224,grey
cg23412309,black
cg25116125,blue
cg13582818,black
cg22064195,grey
cg20206319,grey
cg27294816,grey
cg01033463,blue
cg05666130,grey
cg15481636,black
cg04414720,grey
cg07216258,grey
cg14276592,black
cg10632429,grey
cg11680442,black
cg03642635,grey
cg10570941,black
cg19752861,brown
cg11452329,grey
cg03349950,grey
cg01741372,grey
cg15803122,black
cg22417420,black
cg25203704,grey
cg11467141,grey
cg02873700,black
cg25551243,grey
cg06550177,black
cg10113760,grey
cg04836786,blue
cg19060823,black
cg24693447,grey
cg17283857,grey
cg00143045,black
cg20609092,black
cg16473610,black
cg01571407,black
cg24140832,blue
cg06559874,grey
cg12004115,black
cg09000385,black
cg01995078,black
cg04155632,black
cg15755662,black
cg09442794,black
cg19257356,grey
cg00321703,black
cg00894222,black
cg07063911,grey
cg14117180,black
cg04186657,grey
cg02796773,black
cg18083595,grey
cg17342469,brown
cg22965663,blue
cg10205852,black
cg06069179,blue
cg02726930,grey
cg16683981,grey
cg07669455,black
cg27232866,black
cg10194729,grey
cg19554555,black
cg00878163,grey
cg21834512,black
cg05939928,blue
cg14630722,black
cg21428833,black
cg25456368,grey
cg02598341,blue
cg24792717,grey
cg10308673,black
cg07004744,grey
cg19784013,grey
cg25021622,black
cg21910821,black
cg02630349,grey
cg25045942,grey
cg16041806,blue
cg24889653,black
cg00245957,grey
cg25469221,grey
cg26590411,black
cg01723747,black
cg10062617,black
cg11960655,grey
cg01394138,black
cg15822049,grey
cg10339854,black
cg18653560,brown
cg11153912,grey
cg10287303,black
cg06807379,black
cg24457521,black
cg23300486,grey
cg02464979,tan
cg12386876,grey
cg09530755,black
cg14061378,yellow
cg01915642,grey
cg06207852,blue
cg09845488,black
cg17937101,grey
cg25114075,black
cg24503272,blue
cg04841648,black
cg26254393,black
cg11965514,black
cg18957484,black
cg14630839,black
cg00453349,black
cg18849920,grey
cg22403767,grey
cg06394897,black
cg08414635,black
cg14228484,grey
cg04352944,black
cg21966289,black
cg16362983,blue
cg05117633,black
cg18746040,black
cg15994321,grey
cg14756202,grey
cg06669374,grey
cg18335243,black
cg04724115,grey
cg17168535,black
cg04530860,black
cg01765077,black
cg04592747,grey
cg13341536,black
cg11404133,black
cg04219725,grey
cg24865292,black
cg24647820,grey
cg23074495,black
cg23664318,black
cg09622265,black
cg04826215,black
cg07304315,grey
cg12243267,grey
cg04333297,black
cg01430302,black
cg23677608,grey
cg20531392,grey
cg13761818,grey
cg01505254,black
cg09616463,black
cg18327883,black
cg24239882,black
cg10454879,grey
cg00012362,grey
cg19149691,grey
cg13703721,black
cg01910231,black
cg26771583,black
cg04879348,grey
cg20664996,grey
cg02400334,black
cg03920003,grey
cg07330718,grey
cg06872500,grey
cg20004424,grey
cg13310671,black
cg08476511,grey
cg22197033,blue
cg19456164,black
cg19296258,grey
cg25493545,blue
cg12283822,black
cg13365209,blue
cg17705066,grey
cg13720890,grey
cg07635485,grey
cg20442619,black
cg08757862,black
cg02720683,black
cg15672675,black
cg19970325,grey
cg22009052,grey
cg07620230,grey
cg12252135,grey
cg20516074,black
cg22709100,grey
cg25737491,black
cg07085590,grey
cg17212000,grey
cg10785373,grey
cg17356280,black
cg07745596,grey
cg03156396,grey
cg05318486,black
cg04422896,black
cg22166900,grey
cg21597209,black
cg00632811,grey
cg14785449,black
cg19398112,grey
cg00525277,grey
cg07233502,black
cg06796435,grey
cg07746943,grey
cg26561611,black
cg13255285,black
cg12571978,grey
cg05072819,black
cg13096436,black
cg04486417,black
cg01003902,grey
cg07196014,black
cg09621330,grey
cg03343083,grey
cg14458575,grey
cg05036013,grey
cg06238736,black
cg14525755,grey
cg20481816,black
cg23219808,black
cg21891490,grey
cg21761776,blue
cg00740691,black
cg20054939,grey
cg23912763,black
cg23911396,black
cg25682829,grey
cg17459893,grey
cg02446871,blue
cg19861147,brown
cg08524389,grey
cg05755010,black
cg01766368,black
cg22076081,blue
cg19453488,grey
cg15128470,blue
cg13726345,black
cg16914674,brown
cg17736116,grey
cg11973900,grey
cg10992267,black
cg08424639,grey
cg01077808,black
cg07563363,grey
cg14115200,brown
cg26828320,yellow
cg22125968,black
cg23098131,black
cg27571374,grey
cg13376290,yellow
cg21634137,black
cg24026146,grey
cg14060836,grey
cg12247306,grey
cg17526812,black
cg04246144,black
cg14679831,black
cg24940138,black
cg23662501,black
cg14246661,grey
cg19593741,grey
cg00771026,black
cg05308495,grey
cg09015973,grey
cg27341933,black
cg22341865,black
cg03208830,black
cg10224037,black
cg07464092,yellow
cg05885020,black
cg01554777,grey
cg04819497,grey
cg11077225,grey
cg16916522,black
cg22463444,grey
cg09448654,grey
cg13244804,black
cg16479341,black
cg23344452,black
cg25980689,grey
cg15866213,black
cg03043804,grey
cg13947469,grey
cg10206873,tan
cg15382497,black
cg25560363,black
cg07287188,black
cg08515713,blue
cg26527903,grey
cg19731891,grey
cg06845943,black
cg26621805,grey
cg19832312,black
cg10503635,grey
cg03327615,black
cg14560311,grey
cg11820517,yellow
cg10813233,black
cg03924111,black
cg05212706,grey
cg05155042,black
cg16056465,black
cg16961092,black
cg11916478,grey
cg26151531,blue
cg09675001,grey
cg01664727,grey
cg26325791,grey
cg07135964,black
cg00922376,black
cg04004754,black
cg08788712,grey
cg14154441,grey
cg17972631,black
cg25308322,grey
cg26056104,black
cg02254774,grey
cg19639845,black
cg22314482,grey
cg27212359,black
cg00607609,grey
cg26215849,grey
cg09284655,grey
cg24866923,grey
cg13708974,grey
cg07217030,grey
cg20847668,grey
cg12758973,grey
cg14498592,grey
cg09152955,black
cg00472375,black
cg17804987,black
cg23687724,black
cg19827148,blue
cg01182555,blue
cg08294721,black
cg11492536,brown
cg24143843,black
cg17555499,black
cg04235768,grey
cg02553302,grey
cg25682559,black
cg13010535,grey
cg08832723,grey
cg11450541,grey
cg00438740,black
cg25261181,brown
cg16799998,black
cg10948748,black
cg21273746,grey
cg15847198,yellow
cg25478527,black
cg09700407,black
cg20066750,black
cg22078781,grey
cg17247435,black
cg05482066,grey
cg02659117,black
cg01519350,yellow
cg14396892,grey
cg02617132,black
cg25995995,grey
cg25035392,black
cg04034967,grey
cg10187221,black
cg05083358,black
cg13911959,grey
cg14994919,black
cg14218037,grey
cg23429638,black
cg13438236,black
cg15928377,black
cg07496545,grey
cg22223602,black
cg26787220,grey
cg16472965,black
cg17741501,black
cg00125159,blue
cg23731591,black
cg12311930,black
cg06515732,black
cg22506548,grey
cg20071744,grey
cg09218327,black
cg14160518,grey
cg12126027,black
cg10501074,black
cg08233088,black
cg06695338,grey
cg07206840,blue
cg02825653,black
cg16531585,black
cg26450106,black
cg12846938,black
cg24699670,grey
cg00261781,grey
cg23454797,grey60
cg07215822,grey
cg24280645,grey
cg06654302,black
cg01014287,black
cg08547499,black
cg22196848,black
cg01788910,grey
cg13455842,grey
cg27368891,black
cg01573938,grey
cg14069205,grey
cg07425541,black
cg03804148,grey
cg11761572,blue
cg00039793,grey
cg21644426,black
cg04073265,grey
cg06579790,black
cg01798443,black
cg11157765,grey
cg19346084,grey
cg02499249,black
cg06870609,black
cg01877524,grey
cg10751960,grey
cg12657380,brown
cg19623588,grey
cg01987515,grey
cg10905310,black
cg26990660,grey
cg08467261,black
cg11528033,grey
cg21465517,black
cg15313617,black
cg18471460,blue
cg13459077,grey
cg20361475,black
cg18760916,black
cg07640233,black
cg17495912,grey
cg13354046,black
cg06942314,black
cg12373982,black
cg06765552,grey
cg11560280,grey
cg05744510,black
cg14216630,black
cg05278454,grey
cg24102726,black
cg09973375,black
cg16691888,black
cg26538931,blue
cg04134399,grey
cg05143012,grey
cg19144769,grey
cg14220678,grey
cg18498565,grey
cg11837713,blue
cg26114124,grey
cg02401399,grey
cg24419284,black
cg02633690,grey
cg15299463,black
cg17849194,black
cg07777115,grey
cg18650367,grey
cg19365884,black
cg15541987,grey
cg06030219,black
cg02525722,grey
cg09543727,black
cg03261004,black
cg15622655,grey
cg22541911,black
cg15623398,black
cg13949487,blue
cg02824202,grey
cg02877808,black
cg15729062,grey
cg23352384,grey
cg19881999,grey
cg22925694,grey
cg09415814,black
cg16315238,black
cg16488304,black
cg18898632,grey
cg19948397,black
cg17463745,grey
cg25830696,black
cg03915846,black
cg23678210,grey
cg15803845,grey
cg11083416,black
cg00565070,black
cg12576153,grey
cg26367649,black
cg27236825,blue
cg23336486,black
cg07094169,grey
cg23908228,grey
cg07834492,grey
cg09214955,black
cg03747695,black
cg01449425,grey
cg13042536,black
cg26754761,grey
cg17051704,grey
cg21043815,black
cg10450921,grey
cg17082727,brown
cg15721243,grey
cg23369017,black
cg02030816,grey
cg00386581,black
cg22467473,grey
cg22213235,grey
cg22159133,black
cg20080079,black
cg04298819,black
cg07897451,black
cg04157308,grey
cg01124440,black
cg23837188,black
cg13694471,black
cg01476568,grey
cg16054907,grey
cg06375580,black
cg14862207,black
cg26389958,grey
cg23344412,grey
cg25024993,grey
cg08250364,black
cg11738162,black
cg02278912,grey
cg14934141,grey
cg14915263,black
cg03451296,black
cg00040380,black
cg00534133,black
cg27303986,black
cg27411298,black
cg16070018,black
cg00269245,grey
cg13204568,black
cg10538030,blue
cg21644713,black
cg07512361,grey
cg18888461,grey
cg06070290,grey
cg08423857,grey
cg26772116,grey
cg00343349,grey
cg15357075,black
cg11756029,black
cg19421526,grey
cg23280506,grey
cg18586886,black
cg02150714,grey
cg01566282,grey
cg20435535,grey
cg14649914,grey
cg25457927,grey
cg14447887,grey
cg17287553,black
cg03579179,grey
cg26332365,black
cg25315287,black
cg05800356,grey
cg02147032,black
cg11254952,grey
cg13658542,grey
cg05417788,grey
cg05959241,grey
cg07989042,grey
cg04296540,grey
cg09559971,black
cg25010146,grey
cg14217589,black
cg26257177,yellow
cg00653281,tan
cg14623316,grey
cg14059978,blue
cg14237749,blue
cg19939555,black
cg26117570,grey
cg02512505,black
cg05676450,black
cg00230665,blue
cg15320455,black
cg25190151,brown
cg08440920,black
cg12651154,grey
cg23535768,blue
cg23023844,grey
cg13432616,black
cg02827371,black
cg00120358,grey
cg09512891,grey
cg15838914,black
cg24041721,black
cg06150642,black
cg25262044,black
cg04868132,black
cg05849772,grey
cg21131796,grey
cg09808786,black
cg17527484,black
cg24062706,black
cg05954989,blue
cg07529122,grey
cg14341579,grey
cg19484848,grey
cg10706642,black
cg23643435,blue
cg14026927,black
cg17497066,black
cg18135206,grey
cg17006779,blue
cg24727188,grey
cg03327164,black
cg02150927,grey
cg14390656,grey
cg14962509,grey
cg23954819,black
cg09328979,blue
cg19622078,black
cg13730859,grey
cg19138900,black
cg03664802,black
cg05731122,black
cg26473478,black
cg22922810,grey
cg03471705,black
cg25878063,grey
cg06919568,black
cg14270002,grey
cg25147376,grey
cg22078625,grey
cg16990532,black
cg09285771,black
cg09493063,black
cg19350682,blue
cg25500890,black
cg09808606,black
cg11315754,black
cg01620164,grey
cg18796523,grey
cg11785858,grey
cg26170805,blue
cg18363538,grey
cg21067540,black
cg00800993,grey
cg25282780,black
cg16306898,blue
cg06213635,grey
cg12132617,grey
cg10431713,grey
cg16316141,black
cg17156255,black
cg04272560,black
cg17871792,black
cg22062601,grey
cg04197535,black
cg05098125,grey
cg14750844,black
cg23291754,grey
cg10662479,black
cg25404394,black
cg19866445,black
cg26037239,black
cg03338380,black
cg26569395,black
cg13496098,grey
cg17519650,grey
cg15196197,grey
cg02480104,grey
cg12616926,black
cg19729930,grey
cg23391107,grey
cg13044277,black
cg07081887,black
cg16329014,grey
cg16260343,blue
cg02400139,grey
cg00666685,black
cg17222941,black
cg03496359,grey
cg21911557,black
cg09659208,grey
cg12180121,black
cg05330668,black
cg26015416,grey
cg21287936,black
cg03607825,black
cg12015310,black
cg12193833,grey
cg27628854,black
cg20896113,black
cg10353859,black
cg14226182,grey
cg21144714,black
cg00778995,grey
cg25052180,black
cg19706390,grey
cg06383759,black
cg16680214,grey
cg07311968,black
cg01658670,black
cg02068160,grey
cg15111469,grey
cg26763284,grey
cg21477907,black
cg16942681,black
cg18207099,brown
cg22792048,grey
cg26739149,grey
cg13796687,grey
cg04074793,black
cg13453015,grey
cg10940651,blue
cg17459215,grey
cg23146833,black
cg16328106,grey
cg02616947,grey
cg04645444,black
cg24843443,black
cg26252220,black
cg07132441,brown
cg05241924,black
cg05956498,grey
cg04867733,grey
cg06218066,black
cg08122179,black
cg04664628,grey
cg16870655,grey
cg02700894,grey
cg16107553,black
cg02014690,black
cg09737845,black
cg06124660,grey
cg08603911,black
cg16723445,black
cg16443455,black
cg26425669,black
cg14277848,black
cg04755607,black
cg19774488,black
cg24283186,black
cg20378199,grey
cg13506058,black
cg14454440,brown
cg15043711,black
cg02951558,black
cg03716245,grey
cg12363545,grey
cg18258770,black
cg05422369,black
cg11821269,black
cg18842474,black
cg07771287,black
cg00158683,grey
cg01056889,black
cg14965477,black
cg10081723,black
cg07690733,black
cg10547527,grey
cg18875460,black
cg20909645,grey
cg27158523,blue
cg08536977,blue
cg16115627,grey
cg22501760,black
cg13527016,black
cg07380496,grey
cg24361198,grey
cg05945230,grey
cg04728296,black
cg21526750,grey
cg09861373,black
cg23998405,grey
cg02959285,black
cg26168643,grey
cg19188595,black
cg05043910,grey
cg17978996,blue
cg10130564,grey
cg09873933,grey
cg26546504,black
cg00460260,black
cg17831554,grey
cg17207301,black
cg21687365,black
cg04917511,grey
cg21952419,black
cg01243246,grey
cg05847075,grey
cg18208171,grey
cg26251401,black
cg14522055,black
cg10931252,grey
cg17491548,black
cg19432505,grey
cg14648265,black
cg00674365,grey
cg22269486,black
cg20973561,grey
cg25607920,grey
cg07844931,black
cg10426814,grey
cg19103000,black
cg25945090,black
cg00927231,black
cg10199164,black
cg18946117,grey
cg02662417,grey
cg10658240,grey
cg15074789,brown
cg26315862,grey
cg07156249,grey
cg10552847,grey
cg09667303,black
cg08986767,black
cg02007090,black
cg16199098,black
cg19559774,grey
cg11214047,grey
cg19486271,grey
cg19570317,black
cg06809455,black
cg14317230,grey
cg21124552,black
cg09822907,black
cg14988565,black
cg16257375,grey
cg07612475,black
cg12769566,black
cg19592336,grey
cg02531479,black
cg12339292,grey
cg03998066,grey
cg25774116,black
cg05356998,grey
cg22106721,grey
cg09033857,black
cg05731021,grey
cg13677369,yellow
cg21877974,black
cg22000725,black
cg16585827,black
cg01724067,black
cg02594498,blue
cg15853117,black
cg12738763,grey
cg18021992,grey
cg12255352,grey
cg25005112,grey
cg01431972,black
cg13023646,grey
cg03105770,black
cg12279688,grey
cg06183947,black
cg20526303,black
cg09868354,black
cg13004635,grey
cg09182533,black
cg24677268,black
cg05606089,grey
cg20851828,grey
cg00372354,black
cg27036376,grey
cg20528787,grey
cg16975614,grey
cg26942772,grey
cg04893454,grey
cg06567836,grey
cg12780678,black
cg26870061,black
cg23350336,black
cg18147309,black
cg06756169,grey
cg17757848,tan
cg13730743,black
cg09918751,grey
cg13685779,grey
cg06552369,black
cg02149189,grey
cg01873391,black
cg13512580,black
cg08082908,black
cg23020486,black
cg05791173,grey
cg17991940,black
cg13843771,blue
cg07058639,black
cg13655566,grey
cg04824553,black
cg23731668,grey
cg15720343,grey
cg01756564,black
cg06073570,grey
cg02307953,black
cg14102556,grey
cg15172529,grey
cg16351881,black
cg17554194,black
cg18768400,black
cg12925355,brown
cg11304457,black
cg23901409,grey
cg21934012,black
cg04200835,grey
cg01594538,black
cg14834903,grey
cg09856206,black
cg03046560,black
cg04547220,grey
cg02468050,black
cg26478485,grey
cg00019841,grey
cg27370185,black
cg13414629,grey
cg05616278,blue
cg07376381,grey
cg16489826,black
cg02635786,grey
cg08019564,black
cg04804616,blue
cg19075839,grey
cg12434587,grey
cg20996351,grey
cg02872426,grey
cg13744663,black
cg24583615,grey
cg25221653,black
cg03628897,blue
cg21763021,black
cg09342567,grey
cg01120165,black
cg07033372,grey
cg19950455,grey
cg26856080,black
cg19089394,grey
cg18829186,black
cg22805485,grey
cg09498106,black
cg25862684,grey
cg19516921,grey
cg26494929,grey
cg14160807,black
cg26040729,grey
cg21457031,black
cg08290072,black
cg13545897,black
cg05338577,black
cg20602954,grey
cg18753337,grey
cg12211867,grey
cg19115630,black
cg08407486,grey
cg16222698,black
cg13536308,black
cg12424509,blue
cg06719391,blue
cg26230285,grey
cg11800013,black
cg12652739,black
cg05898618,grey
cg23059304,black
cg02047577,black
cg08888249,black
cg18020334,black
cg04191342,black
cg09178844,black
cg14250206,black
cg13354988,grey
cg25528916,black
cg20204401,black
cg00025138,black
cg13606616,black
cg16944589,black
cg00313914,grey
cg17610929,black
cg05999245,grey
cg10992558,grey
cg25168288,black
cg15880846,black
cg26708100,black
cg15296664,grey
cg09276368,black
cg14653418,grey
cg27034935,grey
cg11833889,black
cg02263479,black
cg16570129,grey
cg02304584,grey
cg08857324,black
cg22519151,black
cg08143011,black
cg23535882,grey
cg11336672,black
cg13705674,grey
cg02865447,black
cg18157379,grey
cg13487949,black
cg03252340,black
cg07280807,grey
cg26684174,grey
cg12924302,grey
cg13569575,grey
cg11416012,grey
cg03985005,black
cg12050358,grey
cg09288989,grey
cg14062007,grey
cg21199988,black
cg03042692,grey
cg06770568,black
cg14227731,grey
cg24416562,black
cg21114407,grey
cg08622563,grey
cg18477674,grey
cg14073219,black
cg19155391,grey
cg03663746,black
cg19518093,grey
cg01718447,black
cg07030339,grey
cg17101494,grey
cg25499461,blue
cg27495623,black
cg15269751,black
cg16078521,grey
cg03641439,black
cg13653195,blue
cg25600478,grey
cg01448194,grey
cg17276002,black
cg04346261,black
cg24749912,black
cg13491584,black
cg13348458,grey
cg17492904,black
cg04504578,black
cg24842402,grey
cg17340655,blue
cg15617297,grey
cg05903872,grey
cg12642717,grey
cg05603623,blue
cg10913456,black
cg26244952,blue
cg01959562,grey
cg02148222,black
cg02715246,black
cg11786255,blue
cg27528091,grey
cg10157098,grey
cg25182919,grey
cg20438344,grey
cg14902107,black
cg01094684,black
cg20215622,black
cg01368133,black
cg18997990,black
cg09591072,grey
cg16959486,grey
cg21982467,black
cg13749266,grey
cg25176883,brown
cg25807487,grey
cg08725366,black
cg16028117,grey
cg24786579,grey
cg26685735,black
cg03833077,black
cg10884052,black
cg10698984,black
cg06817312,grey
cg10487724,grey
cg11039808,blue
cg12215484,grey
cg17129986,black
cg26659805,grey
cg03326335,grey
cg16820615,grey
cg24608458,grey
cg19872996,grey
cg19504605,grey
cg16370716,black
cg26956245,black
cg23003258,grey
cg02105519,grey
cg03853794,black
cg18651011,grey
cg24853438,grey
cg09041389,grey
cg11058154,grey
cg08816443,brown
cg24354901,blue
cg02264195,brown
cg05173737,grey
cg24777868,black
cg13896699,grey
cg04044120,grey
cg27473693,grey
cg19813030,black
cg07143532,yellow
cg08851727,grey
cg05196362,grey
cg15107349,grey
cg15545624,black
cg15164782,grey
cg06125576,grey
cg13604337,black
cg17798944,black
cg17299830,black
cg15586341,grey
cg18372896,grey
cg07014827,black
cg01556715,black
cg25671716,black
cg20957095,black
cg01718711,blue
cg12253469,brown
cg16848054,black
cg17418304,blue
cg16649755,blue
cg03070533,black
cg05982271,blue
cg20824576,black
cg24676666,grey
cg19102293,grey
cg02582136,black
cg01584104,black
cg07455279,grey
cg15749858,black
cg06974961,black
cg03314166,black
cg13324205,black
cg13258039,black
cg25411508,brown
cg10387512,black
cg19928423,black
cg18217172,black
cg09651496,black
cg00890070,grey
cg13840194,black
cg01381028,grey
cg01786704,grey
cg07755760,grey
cg23064556,black
cg11619648,grey
cg27598656,black
cg19843939,black
cg17765713,black
cg07160694,grey
cg00074851,brown
cg03348901,black
cg21164509,blue
cg04359351,grey
cg05271336,grey
cg22664296,grey
cg17621642,black
cg16357382,grey
cg06125055,yellow
cg09593860,grey
cg02616966,grey
cg23933606,grey
cg07415687,black
cg03826601,blue
cg07987262,blue
cg18044963,black
cg23206463,grey
cg19526779,black
cg23882862,grey
cg12600174,black
cg10907941,black
cg14399930,grey
cg03095364,grey
cg02980823,black
cg01056945,black
cg07564061,black
cg20059492,grey
cg00190319,black
cg01003015,black
cg14388982,brown
cg04199977,black
cg04661001,grey
cg01510153,grey
cg05370977,grey
cg20618989,black
cg20824294,grey
cg10214058,black
cg16438358,black
cg17187762,grey
cg10664339,grey
cg13395410,black
cg01222603,black
cg14156842,brown
cg20399509,grey
cg24599205,black
cg15705551,black
cg20443314,black
cg00164335,grey
cg22728534,grey
cg02091066,black
cg12499235,grey
cg16362232,grey
cg06503573,grey
cg27199599,grey
cg11142248,black
cg12563480,blue
cg24882324,grey
cg13634966,grey
cg18535437,black
cg14279439,black
cg01112801,grey
cg19599862,blue
cg04431054,grey
cg25524962,black
cg03382370,grey
cg05699136,black
cg00611301,grey
cg23363182,grey
cg04518186,grey
cg14060111,grey
cg16143502,grey
cg27011534,blue
cg17573068,black
cg00481457,black
cg20811317,grey
cg03176453,black
cg13792596,grey
cg10515414,grey
cg07672411,black
cg19843226,grey
cg00578530,black
cg18135087,grey
cg14248017,black
cg19084281,grey
cg24768116,grey
cg21745256,black
cg23976632,black
cg13587582,grey
cg20468365,black
cg04199779,grey
cg24638253,grey
cg02351223,black
cg01171898,black
cg23739746,grey
cg14565881,black
cg21273027,black
cg14200954,grey
cg22804475,black
cg21950459,grey
cg05290058,grey
cg00491180,grey
cg15490075,black
cg06513375,grey
cg16120422,blue
cg13392293,grey
cg00321850,grey
cg06319390,grey
cg19298225,grey
cg26363759,grey
cg00010947,black
cg26393261,brown
cg19391924,grey
cg16926389,black
cg16650529,black
cg10651319,black
cg04279695,grey
cg23714773,grey
cg02916312,black
cg20011543,grey
cg12944530,black
cg23075961,grey
cg04751358,black
cg06680214,black
cg12598099,black
cg00158654,grey
cg16661813,black
cg15893373,black
cg03343571,grey
cg09509950,black
cg01353809,black
cg01922603,grey
cg08045906,grey
cg07881171,black
cg22049858,yellow
cg02454501,black
cg09994323,black
cg19379303,black
cg09148924,black
cg00416747,black
cg17094171,grey
cg07519721,black
cg16967640,black
cg14104036,black
cg09813874,grey
cg26027205,black
cg15745900,blue
cg08864375,grey
cg18686833,grey
cg00825173,black
cg18627182,black
cg22274395,grey
cg17271471,black
cg13071672,black
cg06960824,black
cg12412277,black
cg09497391,grey
cg11279488,black
cg20064325,grey
cg13951074,blue
cg00629370,black
cg17352995,blue
cg14914220,black
cg26244164,grey
cg26238031,black
cg13242090,grey
cg26025543,black
cg19753337,grey
cg01124477,grey
cg07908946,grey
cg26376809,black
cg04162566,black
cg20747455,grey
cg19142411,black
cg19473656,grey
cg13348155,grey
cg09754948,grey
cg23365599,grey
cg10231183,blue
cg24003216,grey
cg08611677,black
cg11655691,black
cg11201541,blue
cg13303553,black
cg11121865,grey
cg09495739,black
cg17159093,grey
cg06387496,grey
cg17879320,black
cg22610211,grey
cg17979595,grey
cg14995433,grey
cg27122127,grey
cg05759718,grey
cg24296452,grey
cg03275067,grey
cg15056119,black
cg07890032,black
cg06916446,black
cg02785814,grey
cg21815047,black
cg00910640,black
cg06972019,grey
cg11888151,blue
cg14856734,black
cg19986472,black
cg04802236,black
cg14405589,black
cg25414165,grey
cg06995565,blue
cg09991946,black
cg25303761,grey
cg08511716,black
cg12472449,grey
cg25219134,black
cg01619338,black
cg16465768,black
cg15266307,grey
cg27463760,black
cg20725941,black
cg24973585,blue
cg22238209,grey
cg02375499,black
cg23634477,grey
cg03166323,black
cg02626129,grey
cg17808634,brown
cg16196758,black
cg07449543,grey
cg11865585,black
cg13772218,grey
cg24176030,black
cg14235416,black
cg04227594,black
cg26464821,grey
cg27449703,black
cg23504735,grey
cg16641411,black
cg11161011,grey
cg24349631,grey
cg19414071,black
cg07451084,black
cg06179060,black
cg03667862,black
cg13169479,grey
cg02473715,black
cg17880622,grey
cg10800226,grey
cg26104926,brown
cg06516543,grey
cg17639894,black
cg24333845,black
cg12938017,black
cg20547575,black
cg01054502,black
cg14695524,grey
cg05619888,grey
cg25841477,black
cg06523340,blue
cg25160554,black
cg17737388,grey
cg02005549,blue
cg23170091,grey
cg07876903,black
cg20430861,grey
cg24806953,black
cg14995055,grey
cg27286993,grey
cg05612977,grey
cg25696485,blue
cg26862148,black
cg00495035,grey
cg20070659,grey
cg26248066,black
cg13636640,black
cg17922249,grey
cg06627077,black
cg23704770,black
cg01335729,black
cg04539072,blue
cg05380145,black
cg20593831,black
cg02689072,grey
cg18861311,black
cg20625393,black
cg09873201,grey
cg19091068,black
cg11975397,grey
cg05181941,grey
cg10615592,black
cg18128914,grey
cg08973717,grey
cg05136476,black
cg08465120,black
cg24633978,grey
cg02984614,black
cg01448115,grey
cg19926079,grey
cg12988534,grey
cg26812418,grey
cg02090547,black
cg25999267,black
cg19851242,black
cg27653831,black
cg02937776,black
cg25538602,grey
cg23946014,grey
cg21186576,grey
cg23559680,grey
cg07368146,black
cg04796146,grey
cg21781828,blue
cg16506172,black
cg11997514,grey
cg04871330,black
cg23595451,grey
cg15644938,black
cg22683308,grey
cg11331445,grey
cg00931619,black
cg24546083,blue
cg07211050,blue
cg08545398,black
cg09422220,black
cg00690271,blue
cg03900386,grey
cg23866596,grey
cg16027622,grey
cg14487075,black
cg14481263,grey
cg23522895,grey
cg25610492,black
cg15836635,grey
cg08752459,black
cg26228812,grey
cg25745663,blue
cg00629941,black
cg06168050,blue
cg00638631,grey
cg20681578,black
cg08526162,black
cg25623524,grey
cg16058493,black
cg06632027,black
cg01730274,blue
cg17919465,black
cg08049640,black
cg04995311,grey
cg18649319,grey
cg17143565,grey
cg02666070,grey
cg15291304,black
cg16787365,black
cg07376282,grey
cg11229610,black
cg06242063,black
cg24542126,black
cg00664023,black
cg11794033,grey
cg10130662,grey
cg20815026,blue
cg17048804,yellow
cg27326823,black
cg14384748,grey
cg16938490,black
cg01817714,black
cg27316970,grey
cg15905960,black
cg00195506,grey
cg22727109,black
cg02710296,grey
cg02379764,black
cg16698835,black
cg08298679,black
cg23207361,black
cg27247702,black
cg19808978,grey
cg23563507,black
cg14266237,grey
cg05724965,black
cg26907351,blue
cg11257935,grey
cg23344532,yellow
cg04160663,black
cg20606062,grey
cg15928398,grey
cg16560861,black
cg24857238,black
cg12030941,grey
cg17778434,black
cg18617219,grey
cg18400808,grey
cg15308050,grey
cg09597616,black
cg05370860,black
