cpg,chr,pos,UCSC_RefGene_Name,Relation_to_Island,logFC_M,dbeta,t,p_raw,p_bacon,fdr_bacon
cg00949670,chr12,120967105,COQ5,S_Shore,-0.0374036657875348,-0.000515764249732598,-1.3159281465042,0.188950552895203,0.290425436211674,0.841324556929837
cg20499861,chr10,31607228,ZEB1,Island,0.0314204972594986,0.0080533858267795,1.21880727510848,0.223634448186731,0.291434528390963,0.841934550718809
cg13560436,chr5,56248587,MIER3,S_Shore,0.0405705869477133,-0.0176363971513834,1.2187872823901,0.223642029925382,0.29144214796336,0.841934550718809
cg24411340,chr2,136289752,R3HDM1,S_Shore,0.0303100667604932,0.00739206811658563,1.21866978839765,0.22368659031352,0.291486929671734,0.841956455272172
cg00562504,chr10,468347,DIP2C,S_Shore,0.0274484417736953,0.0254885731120275,1.21783546441394,0.224003196631837,0.291805057292102,0.841983927441047
cg02746748,chr4,906741,GAK,N_Shore,0.0413608618904936,0.011346521605144,1.21780114734535,0.224016226034305,0.291818147379576,0.841983927441047
cg04082551,chr16,3614600,NLRC3,Island,0.026426893714114,0.00477850716187722,1.2177263049689,0.224044643851557,0.29184669702746,0.841983927441047
cg26561082,chr10,410363,DIP2C,S_Shore,-0.0531717221323162,-0.00558707641308953,-1.31152369474277,0.190431922825677,0.292103372694643,0.842080543176534
cg01228065,chr4,52884806,LRRC66,OpenSea,-0.0334715185382595,-0.0111848835991353,-1.31085453559986,0.190657733359763,0.292358866837062,0.842192232622452
cg26884376,chr6,30539453,ABCF1,Island,-0.0350231162650995,0.00612608331915369,-1.31035222656386,0.190827369601317,0.292550753914693,0.842313203997541
cg00219716,chr17,48228143,PPP1R9B,Island,0.0597167115519415,0.00525758211125395,1.2157814625854,0.224784012113373,0.292589241857871,0.842326764967898
cg20359202,chr4,40626144,RBM47,OpenSea,0.033018914615485,-0.00168276031220183,1.21564038314841,0.224837714095669,0.292643155585869,0.842353391892258
cg05692420,chr16,523818,RAB11FIP3,OpenSea,-0.0436014957292816,-0.0104230976452933,-1.31006269554391,0.19092519861304,0.29266139607668,0.84236014906797
cg01817393,chr20,57427642,GNAS,N_Shore,0.0800633623257652,0.0120796686027009,1.21535106587709,0.22494787168793,0.292753739500196,0.842406609270505
cg07208891,chr16,87796307,KLHDC4,N_Shelf,0.0236088642982065,0.0393977967646568,1.2144215334771,0.225302053174692,0.293109218655129,0.842584858120873
cg20738959,chr6,30539641,ABCF1,S_Shore,0.0633421603064355,0.0211311575752873,1.21425093345445,0.225367100616023,0.293174492320979,0.842665001047462
cg15177315,chr10,102046452,BLOC1S2,Island,-0.0440356843417449,4.24782145862015e-05,-1.30869834049426,0.191386696323141,0.293183152504409,0.842665001047462
cg24443885,chr19,44716952,ZNF227,S_Shore,0.0263253335807213,0.00159178124598527,1.21397769978884,0.225471308896126,0.293279055203473,0.842731648412919
cg08470991,chr17,76126449,TMC8,N_Shore,0.0291312962118957,0.00853470936881626,1.21322576887752,0.225758265261867,0.293566938330575,0.84283001767244
cg13003513,chr7,3074533,CARD11,OpenSea,0.0269638454680979,0.00593614401954745,1.21305453493473,0.22582364914758,0.293632523191153,0.84283001767244
cg23347562,chr6,134496869,SGK1,Island,0.0341130761774053,0.00962693302188522,1.21259361190203,0.225999715186866,0.29380911163287,0.842856512847363
cg26544924,chr16,88966005,CBFA2T3,N_Shore,-0.045960595338191,-0.0063989150620789,-1.30677659345669,0.192038130417218,0.29391912501027,0.842864375864761
cg10503298,chr4,1217221,CTBP1,N_Shore,0.0551604721029322,-0.00331217170304077,1.21207515533151,0.226197875711893,0.2940078273806,0.842866777059708
cg13057898,chr1,3703894,LRRC47,Island,-0.0670867629828875,0.0374904612394259,-1.30645614397971,0.192146915441014,0.294041968146104,0.842866777059708
cg02582997,chr4,866299,GAK,Island,0.0257439724270144,0.00405248621784105,1.21161163908693,0.226375142704033,0.294185561710249,0.842929552918323
cg00762830,chr16,88990161,CBFA2T3,N_Shelf,-0.0405042558909228,0.0138340595121135,-1.30469671057178,0.192745011950744,0.294717053913609,0.843235740019866
cg27158793,chr7,69434196,AUTS2,OpenSea,-0.0484766624130388,-0.00377648057210245,-1.30465219780816,0.192760161276545,0.29473414669821,0.843235740019866
cg05936555,chr6,30539508,ABCF1,S_Shore,0.0316834714636852,0.00805934315939406,1.20978949440455,0.22707296732276,0.294884957393312,0.843274050947419
cg25989227,chr4,10095183,WDR1,OpenSea,0.0218780695052849,-0.00593338314545422,1.20945828609285,0.227199974961033,0.295012204984433,0.843298681089636
cg15275427,chr10,43634384,CSGALNACT2,S_Shore,0.0345421074435491,0.00963843506315627,1.20907583553631,0.227346695570352,0.29515918519543,0.843413154942496
cg27159719,chr8,133772742,TMEM71,OpenSea,0.0374980915075246,0.00042083285518206,1.20848241988635,0.227574483510788,0.295387338841436,0.843587974102288
cg09604333,chr20,57465125,GNAS,Island,-0.0224546440574073,-0.0140148899632184,-1.30111716469357,0.193966068904381,0.29609371162824,0.843998746218647
cg18307545,chr6,32975991,HLA-DOA,S_Shore,-0.0331324481187982,-0.00575593831660637,-1.29932518852146,0.19457948566248,0.2967845018292,0.84433322788921
cg00542229,chr12,77157691,ZDHHC17,Island,-0.0272832851846068,0.0051208054795783,-1.29885350850626,0.19474118513055,0.296966509160312,0.84442672120974
cg10452974,chr3,71398091,FOXP1,OpenSea,0.0356330392900499,-0.00404351605345576,1.20365184629015,0.229434818333488,0.297248968327134,0.844580519116081
cg22117688,chr13,30365122,UBL3,OpenSea,-0.0338889163748289,-0.00950530219548029,-1.29805111935775,0.195016484281955,0.297276298792677,0.844605813559175
cg25897951,chr4,1244024,CTBP1,Island,-0.0865378226504863,0.0037568632097934,-1.29803340522778,0.195022565218154,0.297283140371795,0.844615232335823
cg04642105,chr4,1239119,CTBP1,N_Shelf,0.0369103385929039,-0.000505587615275416,1.20313736719723,0.229633591002284,0.297447701904068,0.844637315033854
cg21677633,chr20,60738663,SS18L1,Island,0.0331317155056633,0.00124162301630038,1.20152294151703,0.23025813417095,0.298071900599945,0.844963240185164
cg10011623,chr20,57463527,GNAS,N_Shore,0.0261562845485526,0.013781809153072,1.20096558464984,0.230474029812725,0.298287599118693,0.844971212708571
cg27007356,chr12,132547302,EP400,OpenSea,-0.0289010873233283,-0.00615023695199723,-1.29441794862651,0.196266608672752,0.298681711001768,0.845194781895356
cg07628178,chr2,157442412,GPD2,OpenSea,-0.0372185856903955,-0.000630249047402831,-1.29427669915466,0.196315329418762,0.298736439687059,0.845194781895356
cg08248641,chr7,70172515,AUTS2,OpenSea,-0.0322561830314519,-0.00697975165846998,-1.29422403431376,0.196333497216326,0.298756846981083,0.845194781895356
cg12219531,chr12,120966889,COQ5,Island,0.0874782455500155,0.00576935421102746,1.1992486673484,0.23113999606603,0.298952705501779,0.845252675375601
cg08540851,chr11,13484858,BTBD10,Island,-0.0501173592247081,0.00150809237663487,-1.29352909779199,0.196573345366428,0.299026217665318,0.845267570923411
cg06920946,chr10,415489,DIP2C,S_Shore,-0.0322850742242019,-0.00649260095614668,-1.29274066026347,0.196845724905943,0.299332027344859,0.84538692326845
cg03238167,chr7,73818356,CLIP2,OpenSea,-0.0326217798455504,0.00372751684761008,-1.29265765427091,0.196874416910115,0.299364234848545,0.84538692326845
cg09461072,chr16,87755225,KLHDC4,S_Shore,0.0333752368985181,0.00220478032147275,1.19775799754724,0.231719316331249,0.299530969389258,0.845468497699156
cg04533283,chr6,112021649,FYN,OpenSea,-0.0611745368324312,-0.0225089868140674,-1.2919988960087,0.197102233506667,0.299619924393608,0.845519582941428
cg16833551,chr20,57427237,GNAS,N_Shore,0.0436823719205945,0.0100547627830646,1.19738010901743,0.23186633975783,0.299677679205176,0.845555576706171
cg12267021,chr11,71790932,NUMA1,N_Shore,0.0601698180242246,0.0101045225105762,1.19710255855124,0.231974367433062,0.299785464726925,0.845613295742078
cg27317362,chr3,71138254,FOXP1,OpenSea,-0.0581778718124575,-0.0233567329377092,-1.29103030212634,0.197437551443755,0.29999613759465,0.845755442535821
cg07173283,chr6,32975590,HLA-DOA,N_Shore,-0.0339493822714511,0.00219533058793919,-1.29073592825716,0.197539543849018,0.300110538234615,0.845765074385956
cg17071948,chr6,29590143,GABBR1,OpenSea,-0.0362019784900014,-0.00345116076874408,-1.29059239200378,0.197589289225326,0.300166330360848,0.845768292564207
cg00153395,chr1,65327523,JAK1,OpenSea,0.0182622623093314,-0.0173725411992431,1.19548010573934,0.232606573115729,0.300416054511015,0.845905265934073
cg09061759,chr1,65431709,JAK1,Island,-0.0397555081566295,-0.000780141872752757,-1.28898871909387,0.198145700144293,0.300790143564647,0.846134177792948
cg17625535,chr7,4807525,FOXK1,S_Shore,-0.0599543583682674,-0.0204696685984043,-1.28892296820288,0.198168537620312,0.300815738443452,0.846163429139503
cg23067085,chr3,71180032,FOXP1,OpenSea,0.038459966946963,0.0138814115456263,1.19411635198531,0.233138922422376,0.30094678054527,0.84625675149616
cg06733215,chr16,70317506,AARS,OpenSea,-0.0358795239682761,-0.00276667999931646,-1.28843794323203,0.198337062665296,0.301004589162478,0.846269930216789
cg26406407,chr10,438229,DIP2C,OpenSea,0.0402067738380877,0.00866274577769854,1.19386078227447,0.233238781980995,0.301046308933849,0.846269930216789
cg03182620,chr10,661319,DIP2C,OpenSea,-0.0396679360511144,-0.00227366412556163,-1.2883036830411,0.198383730817202,0.301056879050515,0.846269930216789
cg25432323,chr16,70322827,AARS,N_Shore,-0.0434173563144888,-0.000253372710090682,-1.2882049261761,0.198418063340041,0.301095345433478,0.846269930216789
cg15298486,chr10,102046690,BLOC1S2,S_Shore,0.0333027470732351,0.015710900843821,1.19342286361376,0.233409962090096,0.301216901779295,0.846381514416752
cg06043710,chr10,560371,DIP2C,OpenSea,-0.0363768724985712,-0.00319770542596598,-1.2878534930118,0.198540273380022,0.301232257281297,0.846381514416752
cg07768268,chr16,556039,RAB11FIP3,N_Shelf,-0.0320491937506039,-0.00720169770856172,-1.2872937790318,0.19873502661417,0.30145039706442,0.846598699496156
cg13881964,chr6,41537476,FOXP4,OpenSea,-0.0359501406085702,-0.00587654119417591,-1.28713902230707,0.198788899154791,0.301510729638201,0.846618271171596
cg24391931,chr4,1234067,CTBP1,Island,0.0506004698912256,-0.00138040878449608,1.19247106094755,0.23378232506835,0.301587902047591,0.846688699842382
cg22330913,chr19,56172514,U2AF2,S_Shore,-0.027082010774636,-0.00804740641025192,-1.286870703953,0.198882329157763,0.301615353753318,0.846700375282838
cg14841828,chr14,99729088,BCL11B,OpenSea,-0.114761022582427,0.000290886038876434,-1.28512462962273,0.19949110942847,0.302296782657998,0.846926855476045
cg08614659,chr21,45553336,C21orf33,Island,-0.0421098087354699,-0.00351876717205957,-1.28506674401472,0.199511315001362,0.302319390819379,0.846947263493305
cg02904093,chr16,56485054,NUDT21,Island,0.0280790365088923,0.00452294098978698,1.19043759525199,0.234579270304455,0.30238153932033,0.84698018297301
cg00064840,chr7,4784485,FOXK1,N_Shore,0.0285214364854471,0.00850547133180746,1.18969538292361,0.234870634865459,0.302671561686471,0.847156627348169
cg12221970,chr1,226884832,ITPKB,OpenSea,-0.0393700958767516,0.00600966889683341,-1.28382648349166,0.199944601428633,0.302804064901957,0.847183819538719
cg11435466,chr11,60738032,CD6,OpenSea,0.0287579783663466,0.0104626217049171,1.18898973309151,0.235147884805575,0.302947468614791,0.847259726141403
cg23573900,chr5,139056794,CXXC5,Island,0.0307505417103907,0.00769620888524047,1.18892182720199,0.235174577302386,0.302974028427886,0.847265858169646
cg00957684,chr16,88962800,CBFA2T3,Island,0.040078619571128,0.00165987015317859,1.18830791543073,0.235415991909979,0.30321421603864,0.847363845310125
cg11885589,chr6,155463114,TIAM2,OpenSea,-0.032235959122027,-0.00761949542043505,-1.28181610960359,0.200648392323088,0.303590784037042,0.847541040996651
cg26604311,chr1,226891192,ITPKB,Island,-0.0284047652547005,-0.000579736161506236,-1.28149121453649,0.200762301590326,0.303718052516309,0.847609424524579
cg05237718,chr7,4808895,FOXK1,S_Shore,-0.0265129079760065,-0.00492173639092552,-1.28147768219392,0.200767047100983,0.303723354198697,0.847609424524579
cg16349424,chr19,56170507,U2AF2,Island,-0.0255214158869919,-0.00142093753476169,-1.2807865962097,0.201009505813977,0.303994188657966,0.847674046581972
cg23668004,chr7,4784903,FOXK1,Island,0.0349895620671027,0.00771966824585828,1.18584850925666,0.236384893792495,0.304177706097859,0.847681368198125
cg22831514,chr4,88312706,HSD17B11,OpenSea,0.0363412759784029,0.00891745641696642,1.18564589363282,0.236464841780441,0.304257172777985,0.847726461062438
cg04752352,chr11,17905495,SERGEF,Island,-0.0388252104435367,-0.00787792187803205,-1.27996449059953,0.201298210273066,0.304316578156939,0.84774528041964
cg08114265,chr6,112052356,FYN,OpenSea,0.0204783344400612,0.0062805994182995,1.18549034666829,0.236526230456569,0.304318188290048,0.84774528041964
cg10063682,chr7,70100095,AUTS2,S_Shelf,-0.0360504013386189,-0.000532046165033329,-1.27988329629587,0.201326740296937,0.304348430894243,0.84774528041964
cg27599033,chr16,2802711,SRRM2,Island,-0.0549101779566737,0.00243475770140483,-1.27912417448609,0.20159362346931,0.304646343463688,0.847804474008617
cg07027457,chr16,89025522,CBFA2T3,OpenSea,0.036836153292718,-0.00516078027324818,1.1844857435011,0.236922982869146,0.304712453871098,0.847859167572532
cg26672794,chr1,25257131,RUNX3,Island,-0.0309289800572214,0.00147748079730654,-1.27863624417497,0.201765300963631,0.304837930801582,0.847945103990645
cg13805574,chr9,36401384,RNF38,S_Shore,-0.0265066520143094,0.00161345946195465,-1.27802888590377,0.201979148446213,0.305076523590865,0.848108372013191
cg02605795,chr17,80376196,HEXDC,N_Shore,0.0391469315498178,0.00969052482823937,1.18103409764693,0.238289753973955,0.306069666093945,0.848648059293647
cg10314406,chr16,2809774,SRRM2,N_Shelf,0.0229993768082034,-0.000575145034912072,1.17952508796816,0.238889038390137,0.306664276664554,0.848892539012819
cg10081664,chr12,62102663,FAM19A2,OpenSea,-0.0388342158329128,-0.00507167735470993,-1.27356055825254,0.203557521880974,0.306835656264713,0.848897830001867
cg19384775,chr1,205012139,CNTN2,OpenSea,-0.0336955142045179,-0.0118588192743413,-1.27272691597502,0.203852989091586,0.307164594530448,0.849027441850681
cg09800430,chr1,226829738,ITPKB,Island,0.0268274779718841,-0.00483979702404846,1.17811125218218,0.239451493470142,0.307222078867251,0.849032893984389
cg12109141,chr4,1225729,CTBP1,S_Shore,0.0268814901708096,0.00589548544457363,1.17779593939705,0.239577059589687,0.307346571135959,0.849120939158194
cg00590260,chr10,530805,DIP2C,Island,0.0963862046814557,0.0292025456026311,1.17757665687818,0.239664411317553,0.307433168278093,0.849125214204404
cg23933164,chr6,32975352,HLA-DOA,N_Shore,0.0245382180579831,0.00609714034674436,1.17699405889848,0.239896600134686,0.307663321257714,0.849160247575223
cg07340870,chr6,134496884,SGK1,Island,-0.0244487430602876,0.00124828983626732,-1.2714489998638,0.204306527985735,0.307669287381314,0.849165092205582
cg03295251,chr16,78601911,WWOX,OpenSea,-0.0358131381326531,-0.00972031101679383,-1.27072160423831,0.204565013210996,0.30795680581235,0.849283800921801
cg07453451,chr1,65433360,JAK1,S_Shore,-0.0341313694180924,0.0157647211168647,-1.27032643233204,0.204705540412633,0.308113080331117,0.849283800921801
cg13043454,chr2,48980605,LHCGR,N_Shelf,-0.036618442335594,0.0188249654108411,-1.27010492238229,0.204784342447124,0.308200701507277,0.849283800921801
cg15713729,chr1,32757367,HDAC1,N_Shore,0.0274046015048575,0.00469090264762459,1.17527101710231,0.240584233160591,0.308344669187645,0.849315111627799
cg16889839,chr12,132547279,EP400,OpenSea,0.0302976274039114,0.00099261408629292,1.17447686675641,0.240901632156851,0.308659038351633,0.849367605665632
cg24864984,chr3,71128840,FOXP1,OpenSea,-0.0320773399681204,0.00171616557802834,-1.26805853944928,0.205513389319528,0.309010954711661,0.849399733045951
cg19963795,chr10,465366,DIP2C,N_Shore,-0.0321160974060509,-0.00818722465466881,-1.26782242866449,0.2055976281045,0.309104531898466,0.849434991153021
cg25730584,chr7,70146354,AUTS2,OpenSea,-0.0301647485754525,-0.00935722983867038,-1.26773327595817,0.205629442246396,0.309139870434577,0.849434991153021
cg01947036,chr16,2802311,SRRM2,Island,-0.128533906255353,-7.62993512191182e-05,-1.26737856519173,0.205756056340699,0.309280497875394,0.849585676017085
cg00574917,chr16,89037013,CBFA2T3,S_Shelf,-0.0278832557281317,0.00479033331560774,-1.26378912346367,0.207040508309525,0.310705933986261,0.850292130633807
cg20684696,chr10,520447,DIP2C,S_Shore,-0.0279959793159796,-0.00667526663329643,-1.26311686443614,0.207281718655572,0.310973382194711,0.850389305320813
cg25565998,chr19,56166418,U2AF2,Island,0.05269918633924,0.00504072110979764,1.16862767736131,0.243248505248448,0.310981002002423,0.850389305320813
cg18762243,chr1,226925704,ITPKB,Island,0.035986071259192,0.00639755767271506,1.16829200719663,0.243383674010358,0.311114602356617,0.850389305320813
cg07630078,chr16,89009557,CBFA2T3,S_Shore,0.0231115478273663,0.0440284861655777,1.16798847394366,0.243505947381095,0.311235444465833,0.850389305320813
cg13855279,chr11,17867864,SERGEF,OpenSea,-0.0265451857592524,-0.0063659462467025,-1.26145193831494,0.207879984564192,0.31163640186116,0.850536418458177
cg01763754,chr5,139060476,CXXC5,N_Shore,-0.0249139967915519,0.00148393588523332,-1.26134639629635,0.207917951806925,0.311678463005237,0.850563194654438
cg17960934,chr7,70096791,AUTS2,S_Shore,-0.0483912125141731,-0.020527920955558,-1.26117024006026,0.207981332754413,0.311748674024175,0.850591691497719
cg14754491,chr12,50677585,LIMA1,OpenSea,0.025817809220127,0.0094051459228425,1.16636901296569,0.244159052752007,0.311880704503104,0.850617858661966
cg09098825,chr3,47866946,DHX30,S_Shore,0.0297818644888353,0.0129441908137791,1.16633259128337,0.24417375527641,0.311895226535062,0.850642496767086
cg09749751,chr6,29600125,GABBR1,N_Shore,0.0256237099057394,0.00112034961636708,1.165232077021,0.244618299748356,0.312334233141531,0.850737606292426
cg08698685,chr6,134513473,SGK1,OpenSea,-0.0587604074009854,-0.0218215182541384,-1.25936916335923,0.20863016655217,0.312467131801939,0.850814678611891
cg14340110,chr7,2414948,EIF3B,OpenSea,-0.0294003141497757,-0.00202821420601018,-1.25935129540184,0.208636610811416,0.312474264872407,0.850814678611891
cg01660035,chr19,7968837,MAP2K7,Island,0.022893254659161,0.00368364985857987,1.16485820572265,0.244769451937975,0.312483466904282,0.85081605189693
cg02776315,chr2,48983178,LHCGR,S_Shore,-0.0680939604805803,-0.0112471615999648,-1.25893186465966,0.20878792433966,0.312641736708215,0.850943088383583
cg16792604,chr6,30539044,ABCF1,Island,-0.055630427825979,0.00235533303829318,-1.25890256949422,0.208798495823569,0.312653435997134,0.850943088383583
cg03320754,chr16,3627497,NLRC3,OpenSea,0.0321995931691624,0.00744100823816231,1.16438287371489,0.244961718598864,0.312673267346703,0.850943186550914
cg26272069,chr6,29591706,GABBR1,N_Shelf,0.0253249956170109,-0.0213749252677151,1.16403031188875,0.245104394740925,0.312814094596628,0.850988688258695
cg15556723,chr3,71247394,FOXP1,OpenSea,-0.040923382081624,-0.000491087491288789,-1.25825631460064,0.209031803070828,0.312911597072107,0.851026785475298
cg16199879,chr14,58667190,ACTR10,Island,0.0323067187200806,0.0121591078507946,1.16348130278971,0.245326686462724,0.313033473876299,0.85107468275019
cg17146029,chr7,70238460,AUTS2,OpenSea,0.0533729278682677,-0.0143374575529777,1.16309317618722,0.245483923090569,0.313188627011875,0.851097281328567
cg10911287,chr12,125271306,SCARB1,OpenSea,-0.0278857730901785,-0.00437535527145694,-1.25656024450378,0.209645010113653,0.31358979791779,0.851319886889008
cg16429499,chr16,3597151,NLRC3,OpenSea,-0.036220737606222,0.000898460712940641,-1.25410148211547,0.210536285289793,0.314574689843071,0.851702577506769
cg26744084,chr6,29581182,GABBR1,OpenSea,-0.0360411570114523,-0.00869362494520931,-1.25331283423838,0.210822743789853,0.314891024151797,0.851750156379882
cg06248406,chr17,76136725,TMC8,Island,0.121833266575319,0.0166737643341241,1.15864536104415,0.24729087424539,0.314970249437547,0.851760255570713
cg09063434,chr10,682486,DIP2C,N_Shelf,-0.0524886161530141,-0.0286190832728125,-1.25302139946808,0.21092867245372,0.315007974349466,0.851784127888335
cg27532130,chr1,167385243,POU2F1,OpenSea,0.0402654946461919,-0.0253328709636795,1.15731945928445,0.247831333921974,0.315502640508832,0.852018539333081
cg04131949,chr16,570794,RAB11FIP3,OpenSea,0.022342122281734,-0.0033917370092057,1.15723898562806,0.247864163016451,0.315534972216819,0.852018539333081
cg12079885,chr12,125328475,SCARB1,S_Shelf,-0.0346889548929194,0.0137282859826467,-1.25151014426472,0.211478592614838,0.315614885431784,0.852034742821254
cg07493562,chr16,78244468,WWOX,OpenSea,-0.0293686270658221,-0.0445929657291782,-1.25146168811435,0.211496242184216,0.315634357831135,0.852034742821254
cg17689707,chr6,134638871,SGK1,Island,-0.0369086203283589,-0.0039801371880295,-1.2513129858961,0.211550411849782,0.3156941196497,0.852034742821254
cg16203711,chr3,169491183,MYNN,Island,0.0429013087483555,0.0121018477021971,1.15660538698208,0.248122745248452,0.315789607641855,0.852103189363944
cg02216032,chr16,88949367,CBFA2T3,N_Shore,0.0310547113973173,-0.00502719723416889,1.15654218040287,0.24814855130253,0.315815016980726,0.852103189363944
cg08213607,chr16,3627243,NLRC3,OpenSea,0.0346813226968235,0.00999835237673477,1.15448427687015,0.248989784446803,0.316643037172687,0.852547672445936
cg26619047,chr5,139028068,CXXC5,Island,0.0429061971608795,0.00284997353018189,1.15394498898528,0.249210565994613,0.316860260933629,0.852685038778642
cg04682685,chr16,938049,LMF1,OpenSea,0.0323696009140437,0.00646934010760303,1.15229071742809,0.249888672632118,0.317527206917474,0.852989773012242
cg27574071,chr4,1219498,CTBP1,Island,0.0415649305488184,0.00129167945188191,1.15153172364602,0.250200226294635,0.317833515125729,0.853062623278908
cg02789394,chr6,112191479,FYN,N_Shelf,0.0305560292322446,0.0512331642641267,1.15035050686742,0.250685636576185,0.318310605537404,0.853223706947191
cg05354904,chr16,88994375,CBFA2T3,Island,0.0234552048553691,0.0160140193003541,1.15016318468681,0.250762675501081,0.318386307555693,0.853241911486825
cg03278866,chr19,805238,PTBP1,Island,0.0504137660646447,-0.00123735104570999,1.14950964594561,0.251031582538165,0.318650512772796,0.853384152462139
cg18685158,chr19,11168915,SMARCA4,N_Shore,0.0244185226961463,0.00227596435398281,1.14928745617079,0.251123051412723,0.318740369822831,0.853445425200885
cg20382675,chr3,71591429,FOXP1,OpenSea,0.0323729704178733,-0.0465557486327252,1.14927103461615,0.25112981260116,0.31874701161693,0.853445425200885
cg02550027,chr10,102046474,BLOC1S2,Island,0.0399234648857582,0.00411214142630276,1.14851447533083,0.251441446333206,0.319053104714384,0.853571133114055
cg12139305,chr7,2953011,CARD11,OpenSea,-0.0301652970038019,-0.0048359393708044,-1.24100690869925,0.215329301640159,0.319854124418962,0.85401394161908
cg13817732,chr10,102046368,BLOC1S2,Island,0.059992393247753,0.00349509760496084,1.1463025711198,0.252354102810029,0.319949112792207,0.854027495660391
cg09400332,chr11,777898,PDDC1,Island,0.0224281288321163,0.00769732278168056,1.14446651437025,0.253113438853319,0.320694119613322,0.854449254977512
cg06798483,chr3,98504973,ST3GAL6,OpenSea,0.0259603114167892,0.0488589660101422,1.14431183997778,0.253177480257436,0.320756932738309,0.854492822908102
cg21383971,chr12,132508683,EP400,OpenSea,-0.0271498002753009,-0.00486913990298321,-1.23865856788834,0.216197146127047,0.320807015210321,0.854523870777586
cg11536586,chr7,4770167,FOXK1,OpenSea,0.017124744731164,0.00972902387437624,1.14361386458894,0.253466610965848,0.321040479872601,0.854629326636617
cg09811943,chr7,38217818,STARD3NL,Island,-0.0319376576140386,0.00102791538037378,-1.23727522686207,0.216709550208863,0.321369203469592,0.854793465850612
cg08727957,chr6,41513733,FOXP4,Island,-0.0457287024631225,0.000134519314051271,-1.23671431716147,0.216917566821055,0.321597339769284,0.854919595654671
cg13693582,chr14,69441902,ACTN1,N_Shelf,0.0360851807025556,-0.0269005438749275,1.14190911847757,0.25417375831839,0.321733708032162,0.854951055842817
cg05145776,chr12,62586552,FAM19A2,S_Shore,0.0376398314934451,0.0143175613042136,1.14185095700454,0.254197908619661,0.321757376387687,0.854951055842817
cg14608230,chr9,36382242,RNF38,OpenSea,0.0384628389612924,-0.0117005544864252,1.14165329852302,0.254279994033331,0.321837820452393,0.854951055842817
cg11834473,chr6,29591753,GABBR1,N_Shelf,0.0263092031753711,-0.01618625049781,1.14156592300992,0.25431628603195,0.32187338517191,0.854951055842817
cg16778811,chr17,37071381,LASP1,N_Shelf,-0.0258691105988976,-0.0117638034922469,-1.2359373978971,0.217205929960738,0.321913507296147,0.854951055842817
cg27123256,chr14,99664279,BCL11B,OpenSea,-0.0384570461900631,-0.0359753954268292,-1.2345835074626,0.217709104245735,0.322464958079087,0.855198780681137
cg23625312,chr11,18034626,SERGEF,Island,0.0950783739809211,0.00843285863720652,1.13995266762435,0.254987012419511,0.322530494314055,0.855198780681137
cg03769939,chr1,25254129,RUNX3,N_Shore,0.0314218729318635,0.0645581361852643,1.13973541392858,0.255077431970866,0.322619052625365,0.855220829668415
cg08279362,chr16,569167,RAB11FIP3,S_Shelf,0.0204118481572093,0.0045606737517121,1.13934754564654,0.255238915817796,0.322777197352503,0.855266363949995
cg14176797,chr20,57426801,GNAS,Island,0.0187484844507275,0.0159540391907684,1.13874330293785,0.255490626415372,0.323023664683737,0.855432146868796
cg27197835,chr10,327439,DIP2C,OpenSea,-0.0303691539848863,-0.00245283184632739,-1.23273593938563,0.218397110595989,0.323218481547175,0.85553486650601
cg06962067,chr1,9005910,CA6,OpenSea,0.0194892314172548,0.00773383362249791,1.13695915255112,0.256234863930329,0.323752125832813,0.855809238171625
cg09546359,chr5,102594340,C5orf30,N_Shore,0.0544173437820543,0.00528705641935767,1.13663284506824,0.25637114261965,0.323885471502406,0.85589258387639
cg17572255,chr12,50676705,LIMA1,OpenSea,0.0790915703773521,-0.0230637785089908,1.13618864629254,0.256556738487764,0.324067050985757,0.855920308337442
cg27435133,chr16,89034778,CBFA2T3,S_Shore,0.0405304772341673,0.00642696067210224,1.13453912724375,0.257246762727768,0.324741921192727,0.856210332797419
cg12332526,chr10,94792635,EXOC6,OpenSea,-0.0248713214602843,-0.00839026305423529,-1.22887679036592,0.219839254723999,0.324796120155028,0.856255959371546
cg14968603,chr10,102046143,BLOC1S2,Island,0.0265165396146702,0.0166066010400513,1.13316802721358,0.257821302142414,0.325303577104054,0.856456548843126
cg03283282,chr4,40579075,RBM47,OpenSea,0.0355149587781985,-0.0242068059530196,1.13272601737515,0.258006710169061,0.325484776145253,0.856527165114147
cg18133905,chr10,102296115,HIF1AN,OpenSea,-0.0538329034430504,0.00272643331475747,-1.22699476176337,0.220545042145126,0.325567317502994,0.856548228028478
cg20674490,chr1,25240932,RUNX3,OpenSea,0.0648243835539254,0.00623444345736335,1.13175144310506,0.258415838627454,0.325884528383466,0.856600929113898
cg14614581,chr10,73844130,SPOCK2,N_Shelf,0.0205543212057737,0.0650749575615189,1.13103813078946,0.258715574699384,0.326177318056786,0.856701978247515
cg16531955,chr12,69965254,FRS2,OpenSea,-0.0370852189281486,-0.00315227822525743,-1.22550599679927,0.221104504505745,0.326178210451961,0.856701978247515
cg21745873,chr7,4794773,FOXK1,Island,-0.0429470137962038,-0.00493091893472208,-1.22524018255807,0.221204502067785,0.326287361778769,0.856841355472108
cg20630207,chr19,14640235,TECR,Island,-0.0360320821655159,0.00119965542449094,-1.2251142093516,0.221251903718024,0.326339098458016,0.856879025571269
