"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes","sex","dmr_fdr"
"chr8",145729373,145730562,1190,"*",6,0.000151682752610605,0.0112845536820003,0.0329623209740756,0.00785658007752471,0.00627311057940505,0.00284433851248863,"GPT, CTD-2517M22.14","ALL",0.0229894658694687
"chr14",36002441,36004142,1702,"*",17,8.27432005363323e-07,0.0113253127822852,0.013331261774562,0.00610238614252545,-0.0217404837866803,0.00104554731154818,"INSM2","ALL",0.0230362438625528
"chr11",77899728,77900023,296,"*",9,0.000347434536093877,0.0113253127822852,0.0550342149950693,0.0106378199659475,0.0115279995078487,0.0031090228991938,"USP35, KCTD21","ALL",0.0230362438625528
"chr3",10205719,10206258,540,"*",3,0.000436576296466182,0.0113253127822852,0.0690818350895285,0.0184425356357694,0.0141319659047215,0.00394902895093165,NA,"ALL",0.0230362438625528
"chr15",25201020,25201224,205,"*",2,0.000556959527336802,0.0113482859204796,0.0240000789626922,0.0114294614203368,0.0457614452954173,0.0279504956628075,"SNRPN, SNURF, SNURF","ALL",0.0230708870310065
"chr2",44223239,44223591,353,"*",8,0.000981958493529229,0.0113597985414799,0.101975610749667,0.0157882435021378,0.0213652678715811,0.00883283232891282,NA,"ALL",0.023082207083499
"chr3",42922351,42923116,766,"*",5,0.000154948046821158,0.011398077575029,0.0219287939861929,0.00720449754130746,-0.00934580394284876,-0.00155523458116092,"ACKR2, RP11-141M3.5, KRBOX1, KRBOX1","ALL",0.0231478740710447
"chr12",4381435,4382425,991,"*",30,5.62035180768596e-07,0.0114424392651656,0.0558055504193414,0.00952885647622459,0.0137392743894032,0.00475980136821859,"CCND2-AS1, CCND2-AS2","ALL",0.0231890940041854
"chr11",134122492,134123985,1494,"*",15,4.43169645497432e-06,0.0114635096309194,0.0399920755565019,0.00622238951284428,0.0203804761386812,0.00434197288324486,"ACAD8, THYN1","ALL",0.0231890940041854
"chr5",148205614,148206412,799,"*",10,1.19879542786453e-05,0.0114661500097955,0.0613583159812826,0.00666941646181162,0.0145183037923991,0.00491842804633666,"ADRB2","ALL",0.0231890940041854
"chr6",31626392,31628440,2049,"*",33,2.14117145091497e-05,0.0114558006680255,0.119513367382372,0.0137352730109595,-0.0171367731217161,0.00377137539948105,"C6orf47-AS1, C6orf47","ALL",0.0231890940041854
"chr11",16626278,16626476,199,"*",2,0.000180125926341185,0.0114424392651656,0.0132350654279863,0.00874690568486758,0.0104028894956131,0.00910924027816327,"SOX6","ALL",0.0231890940041854
"chr10",50123030,50123344,315,"*",3,0.000366054742765959,0.0114248408614196,0.0216681606542446,0.0087130960200521,0.0204433616717895,0.0043370479783047,"WDFY4, RP11-523O18.7, LRRC18","ALL",0.0231890940041854
"chr15",66083941,66084117,177,"*",2,0.00055930974965809,0.0114661500097955,0.0401493093546739,0.0140992285892,0.00706614539214287,0.0034584826651129,"RAB11A, DENND4A","ALL",0.0231890940041854
"chr14",92587714,92588013,300,"*",5,0.000747848783899422,0.0114416128767322,0.0841669144219177,0.0206969937160205,0.0189829361511001,0.0130184815292784,"NDUFB1","ALL",0.0231890940041854
"chr5",175792123,175792510,388,"*",7,0.00103324611233102,0.0114852271466572,0.052253345738191,0.0125605296141129,0.00693879050759059,0.00258042719644838,"ARL10","ALL",0.0232155840762467
"chr16",81271937,81272281,345,"*",3,0.00019603052825401,0.0114912577865341,0.0293699114933847,0.00870758749548114,-0.0275222221675923,-0.0180924566629559,"BCMO1","ALL",0.0232156888580187
"chr6",100016130,100016733,604,"*",6,0.000287838432755042,0.0115015300383301,0.0451883036548762,0.0163826914945874,0.0175255513717808,0.00518036827739815,"RP1-199J3.7, CCNC","ALL",0.0232243583665293
"chr19",49990483,49991852,1370,"*",13,8.28816773251729e-06,0.0115089127704081,0.0508464482326106,0.00778907178972694,0.0208616944923228,0.00739746419125547,"CTD-3148I10.15, RPL13A","ALL",0.0232271872596127
"chr18",29671448,29672549,1102,"*",11,1.75508243320168e-08,0.0115660518954752,0.00656313109460841,0.00356273181206697,0.0242617566271134,0.00521802276979893,"RP11-53I6.2, RNF138, RP11-53I6.3","ALL",0.0232820007828564
"chr18",3247294,3248148,855,"*",11,5.95501726022142e-06,0.0115590451935773,0.0301270088865273,0.00686835808561126,0.00840082898328413,0.00306884517763018,"MYL12A","ALL",0.0232820007828564
"chr1",117112616,117113618,1003,"*",8,6.90407119202524e-06,0.0115590451935773,0.0318062851402599,0.00677560959439736,0.0218887923523484,0.00378475492979688,"CD58","ALL",0.0232820007828564
"chr17",74379499,74380231,733,"*",6,8.47343167689964e-06,0.0115660518954752,0.0238806113193177,0.00504576293956125,0.0130967964568937,0.00436857628526091,"SPHK1, PRPSAP1","ALL",0.0232820007828564
"chr5",138211703,138212370,668,"*",3,6.96020795882084e-05,0.0115590451935773,0.0218213574701017,0.00905705534436052,0.020639991132602,-0.00259746437205085,"CTNNA1","ALL",0.0232820007828564
"chr6",30613715,30615813,2099,"*",34,5.97059188242657e-07,0.0115869619129348,0.0541475492952432,0.00985888312457311,0.0150166794092484,0.0028382786938566,"ATAT1, C6orf136","ALL",0.0233120067916713
"chr11",72145126,72145746,621,"*",7,3.86481189063944e-05,0.0115964556089577,0.0368173518733909,0.00580725773983352,0.011256827013188,0.00432905803720114,"CLPB","ALL",0.0233190249246933
"chr2",55509150,55509779,630,"*",7,1.90400213770604e-05,0.0116588256981763,0.0107667040633975,0.00676784151319114,-0.0107742971221467,5.94997142458535e-05,"PRORSD1P","ALL",0.0234323085848958
"chr15",91538344,91538575,232,"*",2,0.00016046773442108,0.0117086210169813,0.00731206533330223,0.00530392908596975,0.0238888312142399,0.0192008622757792,"PRC1","ALL",0.0235202149037447
"chr1",154192647,154192844,198,"*",2,0.00095331487396556,0.0117414966615882,0.0265831147816723,0.0122333701135151,0.00552052464477348,0.000686712845148098,"UBAP2L, C1orf43","ALL",0.0235740597398898
"chr17",46655164,46657656,2493,"*",26,7.20459846511765e-06,0.0117969103601426,0.0315083684438505,0.00587990304033982,-0.0568389642894922,-0.00597244428705835,"HOXB-AS3, HOXB3, HOXB4, MIR10A","ALL",0.023673076448803
"chr9",135996055,135997155,1101,"*",5,2.64647985769363e-07,0.0118409410568517,0.00517255721044902,0.00413877116626759,-0.050459806965181,-0.0170104073056619,"RALGDS","ALL",0.0237246512506477
"chr8",144328914,144329544,631,"*",10,3.33016049041097e-06,0.0118409410568517,0.0158357618828751,0.0054919811337267,0.00832853993103647,0.00490522983853173,"ZFP41, ZFP41","ALL",0.0237246512506477
"chr3",159756648,159757071,424,"*",6,3.83738042677376e-05,0.0118372368581383,0.0321895147195026,0.00670483294227344,-0.0246810422599469,-0.00950964406403267,"IL12A-AS1","ALL",0.0237246512506477
"chr14",24836084,24837564,1481,"*",11,6.34706056098548e-07,0.0118595456287176,0.00618962226166588,0.00307639954787471,0.0265583424440864,0.00428222405660103,"NFATC4","ALL",0.0237496728603974
"chr4",122686038,122686667,630,"*",10,3.41547004971089e-07,0.0118979481179872,0.0203919734946488,0.00408858035543803,-0.0100616014888881,-0.00134081081091067,"AC079341.1, TMEM155","ALL",0.0237775257550923
"chr1",153963072,153963304,233,"*",4,0.000130858487661167,0.0118979481179872,0.00966917922999679,0.00691247494772753,0.0126040799072489,0.00646687957678423,"RPS27","ALL",0.0237775257550923
"chr2",67624840,67624930,91,"*",2,0.000507234656684151,0.0118890390692497,0.0366521692080987,0.0140418385694621,0.0139499386964095,0.00508414658160175,"ETAA1","ALL",0.0237775257550923
"chr16",69419950,69420134,185,"*",8,0.000814157205387675,0.0118979481179872,0.0490784910034409,0.0125529493229118,0.0155766105958712,0.00607131402545257,"TERF2","ALL",0.0237775257550923
"chr15",74725593,74726614,1022,"*",14,9.62887656265013e-05,0.0119179815127994,0.0357299701181084,0.0106640517566863,0.0218721301866733,0.00230297096509686,"SEMA7A","ALL",0.0237821559790858
"chr7",121944450,121945191,742,"*",9,0.0002019566780141,0.0119186390768223,0.0782664467763707,0.0241401881727145,-0.0190653598610481,-0.00293340373271304,"FEZF1-AS1, FEZF1","ALL",0.0237821559790858
"chr14",100070895,100071812,918,"*",7,0.000471886717045297,0.0119186390768223,0.026676124980398,0.00880576475216027,0.00581044378930134,0.00363994927061008,"RP11-543C4.1","ALL",0.0237821559790858
"chr16",23313148,23313934,787,"*",9,3.44460939803278e-05,0.0119464984201264,0.0146733402317472,0.00735309670616123,0.020897188787748,0.0054369256182013,"SCNN1B","ALL",0.0238255024988962
"chr1",229643508,229644507,1000,"*",13,5.56907131817233e-05,0.0119556874597033,0.0696291694490234,0.00849706983003492,0.0108022387046303,0.00434880298955826,"RP4-613A2.1, NUP133","ALL",0.023831588504121
"chr1",51442760,51443457,698,"*",7,0.000364612987259816,0.0119762362718705,0.0963629544020625,0.0209442421579512,0.0122548436760873,0.00630438458724349,NA,"ALL",0.0238360769595571
"chr1",31885741,31885890,150,"*",7,0.000625829514767759,0.0119762362718705,0.0628437673741084,0.0203911042923423,-0.0075462121401291,-0.00194498340891926,"SERINC2","ALL",0.0238360769595571
"chr1",32404291,32404469,179,"*",3,0.000998310539738619,0.0119763549183868,0.0267600017869188,0.00990187805215803,-0.016496645800559,-0.000962399760696678,"PTP4A2","ALL",0.0238360769595571
"chr16",57576594,57576862,269,"*",2,0.00042510426499643,0.0119932125319779,0.0139775279729366,0.00915711544708655,-0.0144752660795679,-0.0123598593971252,"GPR114","ALL",0.0238573997242162
"chr4",99849653,99850885,1233,"*",14,1.52932723490308e-06,0.0120120311471946,0.0317427841607558,0.00648638269283932,0.0163016641704992,0.00665505543498188,"RP11-571L19.7, EIF4E","ALL",0.0238626458541037
"chr7",158703106,158703416,311,"*",2,0.000204544990092082,0.0120120311471946,0.0178005345192188,0.0103087372709569,-0.0213972097689336,-0.0187842365669548,"WDR60","ALL",0.0238626458541037
"chr19",13227118,13227421,304,"*",5,0.000300438005996297,0.0120142860274975,0.061042896118348,0.0154847539131925,0.0210897480538665,0.00737873640854271,"TRMT1","ALL",0.0238626458541037
"chr8",97172480,97172825,346,"*",2,0.00024485400781333,0.0120318364176531,0.0112277363582832,0.00813601017226947,-0.0100652927464766,-0.0013470359883617,"GDF6","ALL",0.0238852867125496
"chr3",4534460,4535154,695,"*",10,0.000372432932628113,0.0120527272802799,0.0858577411276035,0.0213826700681679,0.012659254668413,0.0049696262361721,"ITPR1, ITPR1-AS1","ALL",0.0239145324626094
"chr19",59084023,59084789,767,"*",6,9.9865968884855e-05,0.0120743805042314,0.0868186271717518,0.0183706827800299,0.0087085309100179,0.00613432480202179,"AC016629.8, MZF1","ALL",0.0239452602134477
"chr2",11272868,11273291,424,"*",5,0.000269081517392104,0.0120978818389555,0.0310219580500823,0.0107982758211111,-0.0277302394027488,-0.00243549412718226,"C2orf50, AC062028.1","ALL",0.0239796197961533
"chr20",30311239,30311963,725,"*",6,2.16784780663998e-05,0.0121209337300003,0.0267992659398798,0.00540546986847748,0.0114501454358869,0.0054130786781163,"BCL2L1","ALL",0.0240130539150975
"chr20",61733863,61734520,658,"*",3,2.89538578486477e-06,0.0121585010762174,0.0101723409121705,0.00369219415825535,0.00691394589034219,0.00288315183685448,"HAR1A","ALL",0.0240261881317823
"chr8",1896437,1897075,639,"*",5,7.3087716845107e-05,0.0121585010762174,0.0196484481171756,0.0067478757856114,-0.0751608874659209,-0.0248202825554573,"ARHGEF10","ALL",0.0240261881317823
"chr16",68298125,68298776,652,"*",4,0.000126029143350052,0.0121571286122959,0.0358428169329451,0.00838040442520701,0.0120840044327723,0.00407015530913798,"SLC7A6","ALL",0.0240261881317823
"chr20",48099146,48099890,745,"*",9,0.000372712225149379,0.0121585010762174,0.0378681273557607,0.0163266056051961,-0.0119131193068233,-0.00393260375371886,"KCNB1","ALL",0.0240261881317823
"chr1",3541187,3541763,577,"*",6,0.000376677899411698,0.0121585010762174,0.0671840974083467,0.0148563224743214,0.0054590970358734,0.00259210851524778,"TPRG1L, RP11-46F15.2","ALL",0.0240261881317823
"chr17",7608697,7608859,163,"*",4,0.000402131162067952,0.0121719559457607,0.0189808638300537,0.00999649860188209,0.0186548559177618,0.00454112811856561,"EFNB3","ALL",0.0240405416772069
"chr12",56320701,56321427,727,"*",11,2.99900546273039e-05,0.0122398229951454,0.0664348302800389,0.010171689277951,0.0086469813466997,0.00370063766900031,"DGKA, WIBG","ALL",0.0241048835967537
"chr7",107383799,107384783,985,"*",12,8.08588949217101e-05,0.0122323360740346,0.0800685960423446,0.0132137367423877,0.0105414725339655,0.0041752993405586,"CBLL1, AC002467.7","ALL",0.0241048835967537
"chr1",181058973,181059499,527,"*",4,0.000114897771947095,0.0122417796685033,0.017005018731299,0.00773909225581272,0.00571184530167204,0.00285545374232893,"IER5","ALL",0.0241048835967537
"chr4",81118794,81119460,667,"*",5,0.000514113745385367,0.0122263670250709,0.0946012538048528,0.0234599061425298,-0.0312305539399483,-0.0237171631868009,"PRDM8","ALL",0.0241048835967537
"chr16",54968727,54969146,420,"*",6,0.000763077728178923,0.0122233137061619,0.0529222257104119,0.0134564302264369,-0.0133826521276212,-0.00169535492470691,"CTD-3032H12.2","ALL",0.0241048835967537
"chr22",38202626,38202659,34,"*",2,0.000991481526431323,0.0122323360740346,0.0311014838077272,0.0134564302264369,-0.0190818744051671,-0.0152478540912876,"H1F0","ALL",0.0241048835967537
"chr2",11828697,11828758,62,"*",3,5.56880630708941e-05,0.0122505595461595,0.00769821862546897,0.00476698782114488,0.0238860870811669,0.011101688873736,"LPIN1","ALL",0.0241081210594602
"chr1",205602864,205603068,205,"*",3,0.00047815532812012,0.0122558410948685,0.0318628768084297,0.0117655295648791,-0.0369982869711194,-0.0207364325659061,NA,"ALL",0.0241081210594602
"chr8",74659490,74660304,815,"*",9,7.4051131389612e-05,0.0122649664923012,0.0565235681297371,0.00849845903402944,0.0234602186707565,0.00926093054977939,"STAU2, RP11-463D19.2","ALL",0.0241138556403065
"chr16",12183835,12184133,299,"*",5,0.000186076066512303,0.0122851401939663,0.0137502926374862,0.007796463406204,-0.0224504810853548,-0.00942943773357575,"SNX29, RP11-276H1.3","ALL",0.0241248460172764
"chr16",88992127,88992178,52,"*",2,0.000379301890740213,0.012285238978386,0.0154999118202957,0.00974947354948862,0.0176270042409176,0.0153099494469791,"CBFA2T3","ALL",0.0241248460172764
"chr16",25122831,25122981,151,"*",2,0.000750053835635039,0.0122891953186126,0.037506220349544,0.0145578353637569,0.0132886064673827,0.0131937164400045,"RP11-449H11.1","ALL",0.0241248460172764
"chr12",3000126,3000370,245,"*",2,0.000786024676127873,0.0122959139494022,0.0494594371034889,0.0158986951327487,0.00395778424522323,0.00240557336135033,"TULP3","ALL",0.0241258382342237
"chr18",9334049,9334792,744,"*",7,0.000124990855221019,0.0123114014083494,0.0488835587157704,0.00943885423042805,0.0103783105796742,0.00749082124265042,"TWSG1, RP11-888D10.3","ALL",0.0241440260952629
"chr3",59035660,59036158,499,"*",6,0.000160800511559664,0.012344520587164,0.0298925768694315,0.010171689277951,0.0100970957685666,0.0015917947871501,"C3orf67","ALL",0.0241967559010387
"chr8",29205988,29207241,1254,"*",9,5.395548954738e-05,0.0123979195967002,0.0131947645814872,0.00813601017226947,-0.0109027560250544,0.00314209514451633,"DUSP4","ALL",0.024276914671703
"chr2",236402544,236403031,488,"*",4,0.000121055645045511,0.0123933309716821,0.0295114609205602,0.00947694949391171,-0.00642427449754639,-0.00289393428030583,"AGAP1","ALL",0.024276914671703
"chr3",52091063,52091282,220,"*",2,0.000437693676070591,0.0124402706099644,0.0497955653607719,0.0160673008716818,0.00461885159016776,0.00230849686256387,NA,"ALL",0.0243475659165785
"chr6",146864752,146865487,736,"*",6,0.000138641114435047,0.0124701639612348,0.034758897888122,0.00705682490440616,-0.0272378628015442,-0.0225218787265206,"RAB32","ALL",0.0243937766556548
"chr6",30646707,30648020,1314,"*",17,3.79893796549343e-07,0.0124833758484939,0.00665143563759604,0.00542840445780137,0.0758988694465673,0.0257389881553103,"PPP1R18","ALL",0.0243978716746676
"chr12",66135527,66136179,653,"*",4,3.42062511597551e-05,0.012484823852064,0.01528116546238,0.00503277849601981,0.0124672481437489,0.00113248401510199,NA,"ALL",0.0243978716746676
"chr17",43224158,43224582,425,"*",7,0.00062515819478482,0.0124994768408661,0.0892369381143041,0.0255427627359292,0.0238309081981272,0.00169563229087403,NA,"ALL",0.0244142196041665
"chr17",61904446,61905253,808,"*",12,5.2428112252725e-07,0.012541627116999,0.0120350675792193,0.00547704757995076,0.0139154639811772,0.00443844137208952,"PSMC5, FTSJ3","ALL",0.0244473584815798
"chr16",85646189,85647010,822,"*",11,8.82400628311346e-07,0.012541627116999,0.0338406291456194,0.00491624181490015,0.0112940291801841,0.00410901514233342,"GSE1","ALL",0.0244473584815798
"chr11",126225376,126226154,779,"*",8,0.000279388137017502,0.012541627116999,0.027934799325326,0.00743520376896891,-0.0113211618885445,0.00334189117469977,"ST3GAL4","ALL",0.0244473584815798
"chr1",173638470,173638690,221,"*",2,0.000419806865357778,0.012541627116999,0.0278049660522649,0.0130449224122329,-0.013064844290145,-0.0108758286853026,"ANKRD45","ALL",0.0244473584815798
"chr16",31085251,31086047,797,"*",12,3.39290645193755e-06,0.0125620929565029,0.0598031073115592,0.00504576293956125,0.0118512868449234,0.00724110600890683,"ZNF646, ZNF668","ALL",0.0244626915496996
"chr6",32804628,32804677,50,"*",2,0.000162168066033411,0.0125620929565029,0.0502234201112913,0.016242298796251,0.013385579515075,0.00581068687939934,"TAP2, TAP2","ALL",0.0244626915496996
"chr12",6579648,6580124,477,"*",9,0.000239347450148188,0.0125857316632939,0.0746609666723294,0.0172330947254242,0.0145763332446422,0.00382028592675375,"VAMP1","ALL",0.0244964391220903
"chr6",32782405,32783881,1477,"*",8,2.46138911654489e-09,0.0126210630456072,0.00693722052160151,0.0018020270227904,-0.0312127109928458,-0.00144813946322198,"HLA-DOB, TAP2","ALL",0.0245528997024512
"chr4",40198392,40198776,385,"*",4,5.799769159868e-05,0.0126277091625384,0.00907534539851621,0.00601446427673377,0.0142974279854823,0.00918269606149032,"RHOH","ALL",0.024553527630514
"chr19",31840737,31841391,655,"*",6,1.58063216856455e-05,0.0126396915107146,0.0122404714975522,0.00572758361160536,-0.00753100188362107,-0.000448490892506487,"AC007796.1","ALL",0.024564525593646
"chr3",44802549,44803341,793,"*",16,8.25260421615372e-06,0.0126608251414838,0.0310024605645661,0.00855590110127889,0.0128908483541089,0.00271434868566395,"KIF15, KIAA1143","ALL",0.0245718344385684
"chr10",116581344,116581829,486,"*",4,0.000122593491367968,0.0126687644980721,0.019497211707604,0.00610238614252545,0.0131835093231309,0.00686237899634642,"FAM160B1","ALL",0.0245718344385684
"chr17",40924757,40925516,760,"*",8,0.000124585898062991,0.0126608251414838,0.0415653835233442,0.00992422459687283,0.0176962057505226,0.00692809536254623,"VPS25","ALL",0.0245718344385684
"chr16",86597223,86597244,22,"*",2,0.000739119340561547,0.0126675977586606,0.00855843314638883,0.00605356373854077,0.02314317749572,0.0142549425751193,NA,"ALL",0.0245718344385684
"chr11",130298172,130298880,709,"*",11,0.000257128353360724,0.0126861194576024,0.0332679993708309,0.0142778171530887,-0.0132866808749793,-0.000708089585064411,"ADAMTS8","ALL",0.0245932111102696
"chr8",67587053,67587258,206,"*",2,0.000636400634628908,0.0126957118867251,0.0115081815163602,0.00849706983003492,-0.021886544331668,-0.0125665352578673,"C8orf44-SGK3, C8orf44","ALL",0.0245995255769229
"chr13",24007836,24008532,697,"*",6,0.000120760524791838,0.0127252822131367,0.0443877051768271,0.00746010639712192,-0.0302017996473146,-0.00924832905680529,"SACS","ALL",0.0246322387007028
"chr1",2564998,2565265,268,"*",2,0.000628400517441768,0.0127252822131367,0.0285333342743693,0.0133421413756193,0.0253555218622964,0.0177297033655875,"RP13-436F16.1","ALL",0.0246322387007028
"chr2",198380581,198381335,755,"*",11,8.09178805554282e-06,0.0127652847606545,0.0237987625256179,0.0128528024409238,0.0111364602887585,0.00274135221667047,"HSPE1-MOB4, MOB4, HSPD1","ALL",0.0246636588618213
"chr1",78147727,78148830,1104,"*",10,8.44240865337934e-06,0.0127652847606545,0.0277158119848115,0.00580725773983352,0.0213226621267341,0.00920157387735776,"ZZZ3","ALL",0.0246636588618213
"chr8",109144928,109145172,245,"*",2,0.000167688914544421,0.0127732727198359,0.0102533884549961,0.00761978261214158,0.0250679131923037,0.0154965900598481,NA,"ALL",0.0246636588618213
"chr8",141608316,141608646,331,"*",4,0.000213452906161827,0.0127732727198359,0.0106003005945927,0.00847696760089523,-0.0364795527368671,-0.0276018923895421,"AGO2","ALL",0.0246636588618213
"chr17",19881077,19881632,556,"*",5,0.000338396342238964,0.0127501215361937,0.0404458653315213,0.0125605296141129,0.00712606834120694,0.000125646524374079,"AKAP10","ALL",0.0246636588618213
"chr6",32796547,32799098,2552,"*",23,9.39418139072654e-07,0.0127835099279393,0.0237306777696283,0.00284981343414308,-0.0244961005813447,-0.00607376658254836,"TAP2, TAP2","ALL",0.0246711575796164
"chr16",77232522,77233012,491,"*",2,6.76966652477704e-07,0.0128814181778703,0.00809250810363476,0.00578904760376501,-0.0115115381897556,-0.00558273927449793,"MON1B","ALL",0.0247616568240942
"chr8",11057947,11059066,1120,"*",10,3.65634427627661e-06,0.0128479457910918,0.019685808075162,0.00752831638611728,-0.0188832579484024,-0.00245845951981716,"XKR6","ALL",0.0247616568240942
"chr16",2097506,2098364,859,"*",7,4.91331861255501e-05,0.0128501043027306,0.02610040617647,0.00905833282985823,0.00525593742571092,0.00201857165576952,"TSC2, NTHL1","ALL",0.0247616568240942
"chr12",49716596,49717669,1074,"*",15,5.38345125457474e-05,0.0128501043027306,0.0482290065073454,0.0122972036630307,0.0111968215144193,0.00438997762435418,"TROAP, RP11-161H23.9","ALL",0.0247616568240942
"chr17",55038112,55038735,624,"*",10,7.51510149125426e-05,0.0128727495986614,0.0359107952763043,0.00786137334216232,0.0256015215999925,0.00553296658754969,"COIL","ALL",0.0247616568240942
"chr5",50259409,50260204,796,"*",7,0.000178676457324312,0.0128629922381074,0.0686383317005502,0.0134780963372186,0.0191600275450444,0.00736340983096089,NA,"ALL",0.0247616568240942
"chr1",226187316,226188006,691,"*",6,0.000254758904279598,0.0128727495986614,0.0582757346110065,0.0167938041039231,-0.0237397364451028,-0.00397444535674831,NA,"ALL",0.0247616568240942
"chr3",134513690,134514124,435,"*",8,0.00044961393665103,0.0128767256896634,0.052471212471156,0.0170254865254106,0.00920361874436347,0.00274545617469653,"EPHB1","ALL",0.0247616568240942
"chr16",85937106,85937496,391,"*",2,7.63823850085854e-05,0.0128885329751324,0.00946396246867179,0.00686958247849783,-0.0185439785782266,-0.00129405345961639,"IRF8","ALL",0.0247630744890841
"chr14",77923881,77924209,329,"*",5,0.000706715910447795,0.0128996734472487,0.043506981129895,0.010744928714037,0.0121234946845282,0.00381837100487335,"VIPAS39","ALL",0.024772221560666
"chr3",111579158,111579551,394,"*",3,9.89716857459228e-06,0.012954856212795,0.0078125010619658,0.00471106075430744,0.0200428112411825,0.0119374146596132,"PHLDB2","ALL",0.024814127264675
"chr3",122284550,122284563,14,"*",2,0.000177133392736774,0.0129641893007763,0.0352026790387267,0.0147896937109675,-0.0142592236203476,-0.0124132530896122,"DTX3L","ALL",0.024814127264675
"chr1",168147599,168148262,664,"*",9,0.000254522020798882,0.0129641893007763,0.0671778567903014,0.011584884314598,-0.0209759914783325,0.0029195649470498,"TIPRL","ALL",0.024814127264675
"chr10",2370970,2371247,278,"*",5,0.00025474437661437,0.0129790091358627,0.0368234871844334,0.00876426589377957,0.0247047966626722,0.000855210264614369,NA,"ALL",0.024814127264675
"chr16",3313837,3314045,209,"*",3,0.000351474875784914,0.012954856212795,0.0102349816504492,0.00752993810571057,0.0106248599190728,0.00767109408395432,"ZNF263","ALL",0.024814127264675
"chr6",44528793,44529157,365,"*",5,0.000392382335646201,0.0129790091358627,0.0255484717212534,0.00923622153393888,-0.0603934802647616,-0.0253192445904206,NA,"ALL",0.024814127264675
"chr9",135819397,135819856,460,"*",3,0.000455859920556059,0.0129790091358627,0.0149494124139109,0.00967022757514442,0.0201006939084266,0.0118925648495895,"TSC1","ALL",0.024814127264675
"chr7",1659465,1659720,256,"*",2,0.0006948108987076,0.0129472857663861,0.0117810161412036,0.00869901297837545,0.0132775081766007,0.00658006320343352,NA,"ALL",0.024814127264675
"chr4",81106240,81106414,175,"*",5,0.000730772892671893,0.0129641893007763,0.0165642001535872,0.011489427387733,0.0142508611857002,0.0091480316797461,"PRDM8, RP11-377G16.2","ALL",0.024814127264675
"chr10",81107668,81108060,393,"*",4,9.64639432595168e-05,0.0130271609825501,0.0295537583209161,0.00888399924775094,0.0101915223724544,0.00254528349192024,"PPIF","ALL",0.0248939301649814
"chr11",130318055,130318865,811,"*",9,0.00010287698476884,0.0130437029567005,0.0459351747080569,0.0113810887617917,0.00792168137774515,0.00265070478432963,NA,"ALL",0.0249132801676675
"chr11",82611204,82612022,819,"*",6,3.135900878897e-06,0.0130571845994484,0.0101723409121705,0.00608586599730222,0.0212646995025202,0.0125667036519068,"C11orf82, PRCP","ALL",0.0249145198032717
"chr6",35994825,35996371,1547,"*",15,3.08235765066259e-05,0.0130571845994484,0.063556972071057,0.0140671422179121,0.0118688090988542,0.00368832577400228,"MAPK14","ALL",0.0249145198032717
"chr11",46353622,46354101,480,"*",3,1.56201438420088e-08,0.0132048632520039,0.00406164660094236,0.00287723581184318,0.0145712659661883,0.00153548101594146,NA,"ALL",0.0250893819839065
"chr1",223888431,223889345,915,"*",5,5.13338864216207e-05,0.0132048632520039,0.0440842677032848,0.00644816786603163,0.0304831341560807,0.0087035493627517,"CAPN2","ALL",0.0250893819839065
"chr11",368847,369810,964,"*",14,6.23938725323676e-05,0.0131866938034926,0.0341883482269852,0.0111148776154919,0.0134496446039316,0.00190195507097057,"B4GALNT4","ALL",0.0250893819839065
"chr6",30308355,30309236,882,"*",6,7.13808516813028e-05,0.0132048632520039,0.06128186529797,0.0147896937109675,-0.0130565389925512,-0.00660035205686863,"TRIM39, TRIM39-RPP21","ALL",0.0250893819839065
"chr6",32549631,32549849,219,"*",2,7.70595354892313e-05,0.0131689012070419,0.00706001065210399,0.00528020444286386,-0.112546086111149,-0.0554761460501551,"HLA-DRB1","ALL",0.0250893819839065
"chr12",112204506,112205368,863,"*",7,0.000176024790628287,0.0131866938034926,0.0508765459560564,0.0120235334310439,-0.0436017040319426,-0.00887789638174212,"RP11-162P23.2, ALDH2","ALL",0.0250893819839065
"chr12",104443925,104444418,494,"*",8,0.000225901716593386,0.013169640138953,0.0285044251653506,0.0133511820048091,-0.0196933812482937,0.000815317931582202,"GLT8D2","ALL",0.0250893819839065
"chr1",161861220,161861378,159,"*",2,0.000546949957367084,0.0132048632520039,0.03560431085356,0.0150443733288491,-0.0128025241192815,-0.0105962517202381,"ATF6, RP11-456P18.2","ALL",0.0250893819839065
"chr4",1304972,1305113,142,"*",2,0.0009468901813648,0.0132069783093239,0.0277514905672054,0.0134988382767297,0.0627497566454708,0.0597347506955516,"MAEA","ALL",0.0250893819839065
"chr1",115300440,115301208,769,"*",8,7.9383714952852e-05,0.0132434593391905,0.0201403467292744,0.00878068516137177,0.0147417846996558,0.00446569807452037,"CSDE1","ALL",0.02514638269637
"chr11",31835534,31835929,396,"*",3,0.000199327703946987,0.0132818415173926,0.0102146242661027,0.00763870335798429,0.00930090338896875,0.00573918308175147,"RCN1, PAX6","ALL",0.0252069357830086
"chr8",101963358,101965903,2546,"*",17,6.77401388903636e-06,0.0132891631706227,0.0220877434605042,0.00371977008249948,0.022515567923128,0.00658932543836395,"YWHAZ","ALL",0.0252085103036287
