seqnames,start,end,width,strand,no.cpgs,min_smoothed_fdr,Stouffer,HMFDR,Fisher,maxdiff,meandiff,overlapping.genes,sex,dmr_fdr
chr14,101435802,101436540,739,*,2,0.0111886200215139,0.00803743006531805,0.0306134788443226,0.00936548967401922,-0.00947381573316752,-0.00638797778496081,"RP11-909M7.3, SNORD114-13",F,0.0222873627237108
chr11,71709751,71709978,228,*,6,0.0111899493067157,0.00565845070934802,0.0888281810541663,0.0101313118502715,-0.0194549700703415,-0.00260966678511907,IL18BP,F,0.0222873627237108
chr6,32190528,32190556,29,*,2,0.0111962900682634,0.0051407776788971,0.0132622057327462,0.00579813960360115,0.0329032987954535,0.0288961325041135,NOTCH4,F,0.0222873627237108
chr9,134429327,134429878,552,*,2,0.0112026114360052,0.00679969445757076,0.0255228486459087,0.00822421699842657,0.00997341476442737,0.00694681354726978,,F,0.0222873627237108
chr2,85637673,85637851,179,*,4,0.0112112479011994,0.00755152561646765,0.0591646208742726,0.0104856152478342,-0.0320764965545181,-0.006587755770069,CAPG,F,0.0222873627237108
chr19,58513526,58513648,123,*,2,0.0112213449312395,0.0106414775889858,0.0149668205757902,0.00969879422288455,-0.0124178288431413,-0.0104462265339947,"CTD-2368P22.1, ZNF606",F,0.0222873627237108
chr6,108093511,108093747,237,*,3,0.0112231665207892,0.00827456166823576,0.0371427747963995,0.010059245469448,-0.0116304528001512,-0.00831102601104794,SCML4,F,0.0222873627237108
chr16,1661904,1662073,170,*,2,0.0112298026386234,0.00985033002310453,0.0214072984255285,0.0103644783142375,0.00694574024151974,0.00331646306959185,IFT140,F,0.0222873627237108
chr6,135501811,135502390,580,*,4,0.0112511160072749,0.00366397441067229,0.0346907248919744,0.00615213519039912,0.0225480935225909,0.0129273937378362,,F,0.0222873627237108
chr17,59485779,59485894,116,*,2,0.0112643776177013,0.00797315695366582,0.0284734604829067,0.0092569529340747,-0.0189796100991632,-0.0086169151726427,"TBX2, RP11-332H18.4",F,0.0222873627237108
chr2,164592851,164593411,561,*,5,0.0112753818154849,0.00523557536578793,0.0522076937182012,0.00857711121179837,-0.0192571600871373,-0.0130469379999891,,F,0.0222873627237108
chr20,48601423,48601882,460,*,2,0.0113097482128346,0.00939083925105496,0.0323892974325966,0.0106659172463295,-0.0123160935720404,-0.0109361325505339,SNAI1,F,0.0222873627237108
chr18,13641735,13642414,680,*,4,0.0113415202602005,0.00531507538687261,0.0569541194262624,0.00859497897599778,-0.0722082572202426,-0.0480733426522473,LDLRAD4,F,0.0222873627237108
chr1,226270442,226270724,283,*,2,0.0113425907186238,0.00838882637875227,0.0322019814780614,0.00973892021617021,0.0241585368225518,0.0174100290625282,,F,0.0222873627237108
chr8,12612631,12613561,931,*,8,0.0113433724065621,0.00803993369746606,0.0973765367158438,0.0149305229277715,0.00789415876192323,0.00237168188521515,LONRF1,F,0.0222873627237108
chr20,37554591,37555079,489,*,9,0.0113597837854758,0.0101224162814883,0.0718450127933991,0.0137550822086008,0.0199855845759429,0.00592122986235786,FAM83D,F,0.0222873627237108
chr4,48136234,48136452,219,*,3,0.0114409858954555,0.00707533418151849,0.0429769026491202,0.00933470078435854,0.0706486579188349,0.0605654976994381,TXK,F,0.0222873627237108
chr11,124615853,124616459,607,*,3,0.0114409858954555,0.0101224162814883,0.0378449990785622,0.0120065371781704,0.0119858608356284,0.00600600996936297,"NRGN, RP11-677M14.2",F,0.0222873627237108
chr4,159093841,159094517,677,*,7,0.0114709602032637,0.00892113033049518,0.0382712259098446,0.0103214515048946,0.0191939453249651,0.00259711527984758,"RP11-597D13.9, FAM198B",F,0.0222873627237108
chr17,8093380,8093767,388,*,9,0.0114731285223686,0.00676475825640226,0.0948064364775834,0.010842277294323,0.00537661764464998,0.00327953257072415,C17orf59,F,0.0222873627237108
chr17,32683418,32683481,64,*,3,0.0115310697634609,0.0101926684572722,0.0409218121075096,0.0115320351111121,0.0181916933476842,0.00127584120093915,CCL13,F,0.0222873627237108
chr19,55677993,55678419,427,*,7,0.0115472280963833,0.00985339662656093,0.0269471817138731,0.0116432724637289,0.0099317437906844,0.0031895348903024,"CTD-2587H24.5, DNAAF3",F,0.0222873627237108
chr1,236767997,236768366,370,*,5,0.0115552743409668,0.00683051414929375,0.0428940546265083,0.00903677411438415,0.0110595037139597,0.00340208226954689,,F,0.0222873627237108
chr13,31019673,31020218,546,*,4,0.0115711523196487,0.0102651973731099,0.0290952763158239,0.0106318013135446,-0.0527223282774779,-0.0327718535970659,,F,0.0222873627237108
chr22,29729206,29729347,142,*,4,0.0115819321680633,0.00957549806313838,0.0277692115829163,0.0108110724799313,-0.0121981623884718,-0.00928036010879937,"AP1B1, SNORD125",F,0.0222873627237108
chr1,40996996,40997216,221,*,7,0.0116004645836853,0.00645857182520402,0.0444322367631335,0.00783310190392338,0.015726832800505,0.00845220612223021,,F,0.0222873627237108
chr11,64811775,64811900,126,*,3,0.0116148557708763,0.0106469199450098,0.0321476683120549,0.0103908574464728,-0.0107658985480157,-0.00378031403350295,SAC3D1,F,0.0222873627237108
chr3,47040214,47040357,144,*,3,0.0116724324566452,0.00979505173999481,0.0254887445194546,0.0102785842675926,-0.0230289734159446,-0.0189118764067631,NBEAL2,F,0.0222873627237108
chr19,39264646,39264720,75,*,2,0.0116941730390121,0.0107350961239402,0.0149339056455901,0.00972419481915983,0.0253602942529125,0.0137280376659592,,F,0.0222873627237108
chr11,373572,373615,44,*,2,0.0117129051960453,0.00881744386430766,0.0339188038323496,0.0102432765955452,0.0100668598707155,0.00589182408286743,B4GALNT4,F,0.0222873627237108
chr10,17685563,17685698,136,*,3,0.0117290014503034,0.00678755456904466,0.0435142547508364,0.00921449057266677,0.0250481546589941,0.0157097409277978,RP11-390B4.5,F,0.0222873627237108
chr2,5831394,5831722,329,*,2,0.0117663755326392,0.00806056800762723,0.0289882194282202,0.00933470078435854,-0.0160788144251194,-0.00980933271985558,AC107057.2,F,0.0222873627237108
chr8,58906736,58907821,1086,*,8,0.0117824177947981,0.00983867300665798,0.0757645255826728,0.0118417140821129,-0.0201469159990875,-0.00501493315536586,FAM110B,F,0.0222873627237108
chr10,49514273,49514337,65,*,2,0.0117840450062741,0.00744802276654184,0.028034306964024,0.0088075900274432,0.00966742339263049,0.00896676706507582,,F,0.0222873627237108
chr1,44482420,44482918,499,*,3,0.0117963061298699,0.0102481153315832,0.0384196456206285,0.0112062364998455,0.0217874755333636,0.00235913272002786,SLC6A9,F,0.0222873627237108
chr2,223916502,223916952,451,*,7,0.0118127158846092,0.00720812532563842,0.110671300438104,0.0136703038468604,-0.0106772130859296,-0.00455263626032013,KCNE4,F,0.0222873627237108
chr1,47134311,47134527,217,*,5,0.0118219574133556,0.00617451076572377,0.0389472368201412,0.00815574496825358,-0.00782518055728387,-0.000430026498363573,"TEX38, ATPAF1, EFCAB14",F,0.0222873627237108
chr7,6189539,6189918,380,*,4,0.0118448510133324,0.00877920922661475,0.0529339608083054,0.0117594848896974,-0.02034057814151,-0.00822088950375413,USP42,F,0.0222873627237108
chr4,7862646,7862659,14,*,3,0.0118583918306973,0.00692837800474714,0.048486838318887,0.00937357344473193,0.0207930884436945,0.0161383632630316,AFAP1,F,0.0222873627237108
chr8,52722237,52722539,303,*,3,0.0118762142231666,0.0102343030789105,0.0553062957004108,0.0141496090341568,-0.0124743634110824,-0.00885064619086669,,F,0.0222873627237108
chr6,33869169,33869760,592,*,2,0.0119074999732603,0.0100672187215311,0.0237469123197021,0.0107603742791757,-0.0207018722176026,-0.00642283736641774,RP3-468B3.2,F,0.0222873627237108
chr15,25951068,25951163,96,*,2,0.0119677724315109,0.0105487480828666,0.0203760347608307,0.0108110724799313,-0.0132549120132982,-0.0113097778204365,ATP10A,F,0.0222873627237108
chr13,20734680,20735242,563,*,6,0.0119991368433588,0.0100211833119152,0.029153320474335,0.0107920612059254,0.016113632832821,0.00811016938940549,GJA3,F,0.0222873627237108
chr11,1413093,1413315,223,*,4,0.0120093453715214,0.009171701929718,0.0871534369432248,0.0152124599846094,-0.0738487956034737,-0.0485765069440832,BRSK2,F,0.0222873627237108
chr5,158636635,158636842,208,*,4,0.0120241256023133,0.00929862462877052,0.0343413390231678,0.011364145037143,0.00800322919260189,0.0045481655872143,RNF145,F,0.0222873627237108
chr1,32707133,32707389,257,*,5,0.0121028850707438,0.00744802276654184,0.0690647677830292,0.011273174081759,-0.0488968688208877,-0.0258306929703527,MTMR9LP,F,0.0222873627237108
chr14,68283524,68283748,225,*,3,0.0121197223206942,0.0089728500450655,0.0523754337375576,0.0115448557197716,0.0115625771130313,0.00887315425076592,,F,0.0222873627237108
chr14,91766264,91766373,110,*,2,0.012165760283937,0.00679483932055225,0.0172052223189538,0.00793759919560209,0.00994028703639804,0.00214208999223264,CCDC88C,F,0.0222873627237108
chr2,231693469,231693479,11,*,2,0.0121908158728332,0.00803743006531805,0.0144325856432852,0.00816233187188913,0.0192116088207526,0.0165009713514792,,F,0.0222873627237108
chr1,32757294,32757834,541,*,9,0.0122053017923663,0.00891133527637605,0.0609642007162194,0.0131104531468217,0.0241164649460484,0.00432028482093042,HDAC1,F,0.0222873627237108
chr15,70767183,70767649,467,*,4,0.0122254412604388,0.0077015605144449,0.0414421898846289,0.0102294937488457,-0.0614927392510908,-0.0284093174832604,,F,0.0222873627237108
chr12,48597758,48597881,124,*,2,0.0122402550015768,0.00985033002310453,0.0259456391475525,0.0107285282525982,-0.00785957125901737,-0.00626494105788383,,F,0.0222873627237108
chr2,240161619,240161794,176,*,2,0.012243924908662,0.00983867300665798,0.0367612778480057,0.011273174081759,-0.0254299297974007,-0.0173805239689925,HDAC4,F,0.0222873627237108
chr12,19459704,19460387,684,*,2,0.0122613381418277,0.00819098857079431,0.0309875369969948,0.00954564260449682,-0.0116251516137444,-0.00929297787720035,PLEKHA5,F,0.0222873627237108
chr3,11643368,11643630,263,*,3,0.0122690223653581,0.00793082797578639,0.0351410298055488,0.00969879422288455,-0.0400541373497205,-0.0136923344241287,VGLL4,F,0.0222873627237108
chr13,48893727,48894382,656,*,3,0.0123089686732875,0.00970492674456418,0.0541611756970224,0.0125110634355709,-0.0256726296243932,-0.00399064372083983,"RB1, PPP1R26P1",F,0.0222873627237108
chr13,103532159,103532435,277,*,7,0.0124005158875028,0.00900094954306391,0.0828604591739543,0.0146067746411297,-0.0182916677307419,-0.00992464698297184,,F,0.0222873627237108
chr2,240291068,240291657,590,*,5,0.0124426723763117,0.00804762130966309,0.0521237025498768,0.0107285282525982,0.0393627206416465,0.0010627188419139,HDAC4,F,0.0222873627237108
chr22,50523686,50523801,116,*,6,0.0125058139000639,0.00583513523429811,0.0743834779628631,0.00933315128846005,-0.0136715320078038,-0.00376046637354986,MLC1,F,0.0222873627237108
chr2,86094886,86095320,435,*,3,0.01251281191178,0.00899939352216542,0.0343354402783819,0.010774670719224,-0.0119947876351317,-0.011356658217022,ST3GAL5,F,0.0222873627237108
chr2,239014798,239014989,192,*,2,0.0125138361595648,0.00862264583399959,0.0330468672209341,0.0100336558634495,0.0332876137983572,0.0161605485452088,ESPNL,F,0.0222873627237108
chr2,242051650,242051808,159,*,4,0.0125295617137356,0.0077015605144449,0.0644869939659867,0.0110931244617454,-0.00959863633061042,-0.00491978678611058,PASK,F,0.0222873627237108
chr16,30106682,30106897,216,*,3,0.0125542932625124,0.00870440932327085,0.0595218936067223,0.0116607745606993,0.0189638050810504,0.00319958312752682,YPEL3,F,0.0222873627237108
chr11,1213284,1213459,176,*,2,0.0125696531513262,0.00813893246936174,0.0301278190676839,0.00946926108229909,0.0157130745775242,0.015179202061039,MUC5AC,F,0.0222873627237108
chr12,334129,334268,140,*,2,0.0126143880957036,0.0106586673535043,0.0221716424168754,0.0110793743578409,0.0193080437142314,0.00483355740369529,SLC6A13,F,0.0222873627237108
chr18,61254421,61254447,27,*,2,0.0126272044005662,0.0100672187215311,0.0272973146016668,0.0109926729307207,-0.00655120921342578,-0.00532213850629354,SERPINB13,F,0.0222873627237108
chr6,132945515,132945592,78,*,3,0.0126273780157807,0.0100211833119152,0.0311656290328305,0.0112364607965109,-0.0241006542275871,-0.0140068976558906,,F,0.0222873627237108
chr16,30960753,30960864,112,*,2,0.0126273780157807,0.00846398659855996,0.0182503873302475,0.00915282612561376,0.00792854910394532,0.00458070215284796,"AC135048.13, ORAI3",F,0.0222873627237108
chr16,2737220,2737356,137,*,3,0.0126326888434031,0.0081133233053889,0.0373385536914374,0.00985534697486283,-0.0160518382727153,-0.0110246398664735,KCTD5,F,0.0222873627237108
chr2,25527266,25527366,101,*,3,0.0126453061801795,0.00748093712281325,0.0302301230997441,0.00903633674022568,-0.066576644023997,-0.042592082743242,DNMT3A,F,0.0222873627237108
chr12,52996658,52996663,6,*,2,0.0126721970663527,0.0101144710236594,0.0348689730654556,0.0114892388715596,-0.0119282987363454,-0.0112749322312982,RP11-641A6.2,F,0.0222873627237108
chr1,209848306,209849185,880,*,9,0.0126787602464718,0.00955165020239315,0.0832407008991629,0.012566688253286,-0.0365404067096802,-0.0193674142376005,"G0S2, RP1-28O10.1",F,0.0222873627237108
chr8,56437683,56437720,38,*,3,0.0127024625088696,0.00983867300665798,0.0666759293199777,0.0140218874215252,-0.0116924252837803,-0.0101799259976194,XKR4,F,0.0222873627237108
chr10,115998493,115999021,529,*,6,0.0127417715143784,0.00865641154224429,0.0162579504968706,0.00953366104796263,0.0176041833140449,0.00787019712234696,VWA2,F,0.0222873627237108
chr11,1669581,1669926,346,*,3,0.0127698756623055,0.00838882637875227,0.0190729973841443,0.00856969333330591,0.0351364439192983,0.0171063145709303,,F,0.0222873627237108
chr4,178531944,178532195,252,*,2,0.0128198013330645,0.0101224162814883,0.0289149412145936,0.0111508416155196,-0.0193161808483451,-0.01884773892092,RP11-130F10.1,F,0.0222873627237108
chr22,41986251,41986335,85,*,3,0.0128295690798052,0.00735360550912248,0.0421482763277684,0.00942662856910712,0.0165450676575835,0.0123120777392218,,F,0.0222873627237108
chr17,48474564,48475044,481,*,7,0.0128511987826142,0.0106414775889858,0.0628145119828582,0.0119221536493297,0.00456519714235587,0.00140468784819383,"RP1-117B12.4, LRRC59",F,0.0222873627237108
chr19,5507274,5507540,267,*,5,0.0128657607653229,0.00984862079889954,0.0466708882091818,0.0128656107260475,-0.014127947061075,-0.00630748416773639,,F,0.0222873627237108
chr2,220159595,220159976,382,*,3,0.0129240756269297,0.00751290380962609,0.0465903018497897,0.00990531311272451,0.00780125230566409,0.00209873083206021,PTPRN,F,0.0222873627237108
chr16,853349,853533,185,*,2,0.0129415631267319,0.00778680757973702,0.02836451607655,0.00914792017263822,0.0142489434407147,0.0130934191615099,,F,0.0222873627237108
chr2,207023887,207024348,462,*,11,0.0129793042118576,0.00922685050141506,0.0591646208742726,0.015114875442088,0.0109145109401736,0.00494358378129094,"EEF1B2, NDUFS1",F,0.0222873627237108
chr1,41826446,41826829,384,*,2,0.0130173114453205,0.00967033325777948,0.0336642830006136,0.0109643396501213,0.00854817829545557,0.00764397022482243,,F,0.0222873627237108
chr3,11762192,11762372,181,*,4,0.0130495268405622,0.0106414775889858,0.0743973630573488,0.0166665229435568,0.0165602658888843,0.00743112495110555,"VGLL4, AC090939.1",F,0.0222873627237108
chr19,18529121,18529339,219,*,2,0.0130821015664015,0.00952168407938703,0.0305375392208313,0.0107203847034868,0.0198399406260671,0.00707115902109548,,F,0.0222873627237108
chr5,76937348,76937980,633,*,5,0.0130853927365406,0.00958321966938986,0.0525825913186651,0.0108741633627459,-0.0195009311629666,-0.00512894075136278,,F,0.0222873627237108
chr1,154733240,154733492,253,*,3,0.0130936993462678,0.00938186988727339,0.0390518841773862,0.0114300700205068,-0.0109709158486152,-0.00702221170694993,KCNN3,F,0.0222873627237108
chr13,113512905,113512959,55,*,2,0.0131269487340478,0.00713419874865221,0.0269074642379411,0.00856357535267817,0.0260124245475069,0.00864056663127533,ATP11A,F,0.0222873627237108
chr18,63417385,63417392,8,*,2,0.0131370979874954,0.00934810796436345,0.0153648464356805,0.00919363861249473,0.00429741447245502,0.0038007628913487,,F,0.0222873627237108
chr3,186503527,186503643,117,*,2,0.0131563427047462,0.0089728500450655,0.031656499147427,0.0102704283822896,0.0313637671064265,0.0292697252350508,EIF4A2,F,0.0222873627237108
chr7,1071777,1071921,145,*,3,0.01321174423284,0.00901041840163327,0.0557002383610639,0.0118363397252792,-0.00384914953863913,-0.00148564314809208,"AC073957.15, C7orf50",F,0.0222873627237108
chr5,14108721,14108781,61,*,2,0.0132126214552356,0.00713419874865221,0.017836892867851,0.00815414463036741,0.0145391940727287,0.00879508917425926,,F,0.0222873627237108
chr19,46088275,46088450,176,*,7,0.0133035689140442,0.00668912716805132,0.0799806215439966,0.0103085156137196,0.00869643898870483,0.00512860835371382,OPA3,F,0.0222873627237108
chr16,70286329,70286779,451,*,5,0.0133065421928645,0.00953946415967267,0.0704381342377526,0.0154140236796716,-0.0116364782938519,-0.00859047007056644,AARS,F,0.0222873627237108
chr2,748603,749191,589,*,2,0.0133434861207285,0.00795994752176507,0.0243636448828361,0.00912503137787203,-0.0253421889258509,-0.0207578444885328,AC116609.3,F,0.0222873627237108
chr16,88554846,88555157,312,*,2,0.0133442278112683,0.0106355042069941,0.0418896873084554,0.0125166208256942,0.00398141236662408,0.00327927751958429,ZFPM1,F,0.0222873627237108
chr9,27109111,27109492,382,*,3,0.0134278824627951,0.00714248796104737,0.0510921772823258,0.00966323124157109,-0.0126136194459124,-0.00490111248731722,TEK,F,0.0222873627237108
chr2,157176601,157177008,408,*,3,0.013435900504736,0.0077015605144449,0.0431052871817091,0.00987640657558442,-0.0210062722807379,-0.013624647758148,,F,0.0222873627237108
chr1,180991757,180992117,361,*,6,0.0134968321571063,0.00754614562020015,0.0879374805671721,0.0118992460682407,0.0125532233290526,0.00774237191977213,STX6,F,0.0222873627237108
chr7,116594421,116594693,273,*,6,0.0135363561332218,0.0081133233053889,0.0509004434632276,0.010964547436645,-0.0161172228753439,-9.23129065271457e-05,"ST7, ST7-OT4",F,0.0222873627237108
chr9,139911684,139911817,134,*,2,0.013569242780137,0.00983867300665798,0.0270150644214612,0.0108010095096853,0.00557691348925682,0.000234108467614069,ABCA2,F,0.0222873627237108
chr9,125027400,125027731,332,*,3,0.0136283168471796,0.00957549806313838,0.0376021862896626,0.0111260152678813,0.0284648769465789,0.0202407818006629,MRRF,F,0.0222873627237108
chr6,133036545,133036651,107,*,3,0.013652888473966,0.00952168407938703,0.0525028561143054,0.0123583806749918,-0.0091860506870628,-0.00453211689420681,,F,0.0222873627237108
chr1,17765897,17766512,616,*,11,0.0136645667949509,0.0105748121013957,0.104140261338857,0.0142375731260231,0.014976876868139,0.00501926460961333,RCC2,F,0.0222873627237108
chr1,2101479,2102170,692,*,2,0.0136675365021526,0.00750661177635966,0.02656383549452,0.0088075900274432,0.0283422529257265,0.0080170219709082,PRKCZ,F,0.0222873627237108
chr20,54824490,54824646,157,*,3,0.0137136372048171,0.00992203397976225,0.0261217695138332,0.0107950124315111,-0.0275862392305645,-0.0139989154135737,MC3R,F,0.0222873627237108
chr1,247578953,247579312,360,*,3,0.0137683499005369,0.0089728500450655,0.0277711872212662,0.0102704283822896,-0.0136305923346562,-0.00726215924470329,,F,0.0222873627237108
chr12,25705861,25705953,93,*,2,0.0138091281597518,0.0106605887136363,0.0249767269774461,0.0113122642725525,-0.0169466668653306,-0.00533678132254634,IFLTD1,F,0.0222873627237108
chr1,151300581,151300868,288,*,4,0.0138187435183073,0.0103839705144546,0.0616558787103882,0.0137391821471483,0.0152311986989077,0.00464385086795173,RP11-126K1.9,F,0.0222873627237108
chr1,12270775,12270887,113,*,2,0.01384326802767,0.00889128306531481,0.026145964135926,0.00988685317830917,0.00262820555541118,0.00138914065162981,,F,0.0222873627237108
chr7,109600399,109600733,335,*,4,0.0138636514007,0.00958321966938986,0.065481961121285,0.0138598404380379,-0.0235558076748378,-0.00799972609195798,,F,0.0222873627237108
chr5,140473857,140474401,545,*,8,0.014035969583172,0.00969059028689333,0.0835131640508074,0.0121026793337371,-0.0158230327325946,-0.00457484451756767,PCDHB2,F,0.0222873627237108
chr5,87963342,87963592,251,*,4,0.0140411431302172,0.00636071585843595,0.0664652343289745,0.00972419481915983,-0.0217354612260794,-0.00655915854942762,LINC00461,F,0.0222873627237108
chr14,56584987,56586572,1586,*,7,0.014059406981606,0.00970492674456418,0.0220188511230558,0.00815574496825358,-0.0258476892759294,-0.00314077024324733,PELI2,F,0.0222873627237108
chr8,90996382,90997072,691,*,6,0.0140619655613112,0.00777168868389647,0.0555020534296571,0.0116006942544001,0.0211335229395312,0.00718421210969218,NBN,F,0.0222873627237108
chr12,113659121,113659579,459,*,6,0.0140641010170486,0.00723920746635896,0.0960365518127082,0.0121884788114579,0.016936647543434,0.00686433501777404,TPCN1,F,0.0222873627237108
chr7,2606716,2606824,109,*,3,0.0140769985773699,0.00953946415967267,0.0381594069356019,0.0111160808366003,0.0127516690605548,0.00832176169275452,IQCE,F,0.0222873627237108
chr3,52828292,52828583,292,*,2,0.0140869354069464,0.00843501506937555,0.0168577778922898,0.00901407272953047,0.00916774142024601,0.00638614745154936,,F,0.0222873627237108
chr6,1555080,1555389,310,*,3,0.0140872019402205,0.00877898280395351,0.0590288419559809,0.0117096047802841,0.00385578839660167,0.00155573357221742,,F,0.0222873627237108
chr8,49468684,49468988,305,*,6,0.0141238829202098,0.0106586673535043,0.0287676180504178,0.0104998192155446,-0.0256422622534661,-0.00823374813065012,"RP11-770E5.1, RP11-567J20.2",F,0.0222873627237108
chr9,120177435,120177471,37,*,2,0.0141318989365812,0.00784878254816607,0.0297857208583454,0.00921689332119483,0.0100172829536294,0.00794387775843907,,F,0.0222873627237108
chr2,218874842,218875016,175,*,3,0.0141490626986843,0.0093449183995037,0.0449528202871077,0.0113231137698092,-0.00689043641416179,0.000878184439943121,,F,0.0222873627237108
chr8,126441753,126442060,308,*,3,0.0141530338634973,0.00908698974943723,0.044913712611329,0.0112456033234921,0.00592337676912195,0.00507570897285368,,F,0.0222873627237108
chr22,29426511,29426649,139,*,3,0.0142374580260931,0.0090881875734315,0.0182099465701004,0.00941214203351524,0.0064926533253041,0.00408042886501707,"ZNRF3, ZNRF3-AS1",F,0.0222873627237108
chr11,6191109,6191635,527,*,3,0.0142402584199343,0.00918754411068189,0.0503994859983955,0.0118363397252792,-0.0139949237927257,-0.00444750142185568,"RP11-290F24.3, OR52B2",F,0.0222873627237108
chr1,202935683,202937114,1432,*,11,0.0142530751961375,0.00302785382266937,0.0962375754478087,0.00815574496825358,-0.0149867160178839,0.00130572748221938,CYB5R1,F,0.0222873627237108
chr17,33568598,33568791,194,*,2,0.0142536459936938,0.00985339662656093,0.0321925363262262,0.0110931244617454,0.0662955161040084,0.0578845291349003,RP11-799D4.4,F,0.0222873627237108
chr8,42552688,42553592,905,*,3,0.0142540656909927,0.0057316396486227,0.0407274516056964,0.00815574496825358,-0.0097545752636452,0.00117867601329772,CHRNB3,F,0.0222873627237108
chr12,133335468,133335488,21,*,2,0.0143022462194134,0.0107508850110127,0.025925553569471,0.0114730134777566,-0.00752038561546731,-0.00716219000347823,ANKLE2,F,0.0222873627237108
chr5,122759264,122759329,66,*,4,0.0143162597167462,0.00841812870795798,0.0264281229461662,0.00800747390168658,0.0102221177791714,0.00802350361296567,CEP120,F,0.0222873627237108
chr8,8751498,8752348,851,*,2,0.0143315408449587,0.00585114805256565,0.0192264992685957,0.00721610683579311,-0.0169782459934554,-0.00389474718536131,,F,0.0222873627237108
chr15,42783372,42783487,116,*,3,0.0143483825398629,0.0102562049577013,0.0239806130712518,0.00903934727444739,0.0129218181151579,0.0110568545354805,SNAP23,F,0.0222873627237108
chr6,167704769,167704808,40,*,2,0.0143678939146243,0.0100211833119152,0.0260646916082629,0.0108711468627608,-0.00523293046106033,-0.00472096799873178,UNC93A,F,0.0222873627237108
chr2,95787034,95787112,79,*,2,0.0143912109980013,0.00713419874865221,0.0212181898845668,0.00829283559153749,0.019826421939962,0.016586309394589,MRPS5,F,0.0222873627237108
chr6,42892994,42893093,100,*,2,0.0144034426356175,0.00701898043748133,0.0144777411645042,0.00753790727508095,0.0165125076164937,0.0160343910501726,PTCRA,F,0.0222873627237108
chr19,34012536,34012935,400,*,7,0.0145175129244818,0.0058163421627309,0.0616402634427506,0.00903503749650349,0.00920871281925394,0.00347164594726448,PEPD,F,0.0222873627237108
chr19,46105466,46105602,137,*,5,0.0146312526754357,0.010017122345142,0.0552211080487355,0.0109050837608241,0.0120238553236591,0.00800800471269877,"OPA3, GPR4",F,0.0222873627237108
chr11,61063062,61063144,83,*,3,0.0147513282355267,0.00582023746271807,0.0290774233264778,0.00763519289679162,-0.0175390024495033,-0.0141675671401538,,F,0.0222873627237108
chr7,73588011,73588538,528,*,4,0.0147902226560733,0.0102065267645826,0.0538199528786106,0.0125476578824526,0.00675964175486651,0.00301274275537509,,F,0.0222873627237108
chr1,16318931,16318994,64,*,2,0.0149119791835962,0.00937817050818157,0.0243636448828361,0.0102341532805454,0.0189289466150103,0.0110239588615693,TBC1D3P6,F,0.0222873627237108
chr6,26033786,26034145,360,*,8,0.0149367647177406,0.00811816441877806,0.0797119221729623,0.011296692677747,0.0240434776919104,0.0108935601132039,HIST1H2AB,F,0.0222873627237108
chr19,15488783,15488902,120,*,2,0.0149439337707301,0.0102506357514471,0.0403680587215467,0.0119493461592979,0.00901767321433583,0.00778402322974939,AKAP8,F,0.0222873627237108
chr14,97061349,97061527,179,*,2,0.0150492664877222,0.0101049487411511,0.0360020609425245,0.0115426586073392,-0.0165886535209316,-0.00621468662040542,RP11-433J8.1,F,0.0222873627237108
chr6,31110228,31110647,420,*,4,0.0150637628755916,0.0088148776318336,0.0638936931446193,0.0123078847069104,0.0129037327281958,0.00274733845302383,CCHCR1,F,0.0222873627237108
chr1,245133209,245133216,8,*,2,0.0150643234792377,0.00703456340797928,0.0266554701860553,0.00845852332571066,0.0177928199956752,0.0159501761069883,"EFCAB2, RP11-156E8.1",F,0.0222873627237108
chr1,155910958,155911361,404,*,4,0.0150758734022491,0.00930067334443381,0.0256862154799317,0.0103143596435562,-0.0210568811597329,-0.0100751710870787,,F,0.0222873627237108
chr18,77623282,77623598,317,*,7,0.0150852209967421,0.00806072921554254,0.119307251055095,0.016892464339047,-0.0178635045995619,-0.00910458837990867,,F,0.0222873627237108
chr10,1206641,1206690,50,*,2,0.0151159038883483,0.0107300334268606,0.0360489959528927,0.0122818589901145,0.00458280717602566,0.00457427571734143,LINC00200,F,0.0222873627237108
chr19,814917,815164,248,*,3,0.0152166205024526,0.0101032353087255,0.040536778933115,0.0117594848896974,-0.0393678615766255,-0.0226425700495139,LPPR3,F,0.0222873627237108
chr14,94462309,94462607,299,*,4,0.0152580138204038,0.0106441269969802,0.0361514129462513,0.0125221412219235,-0.0285443464958498,-0.0148714321398659,,F,0.0222873627237108
chr1,168105857,168106157,301,*,3,0.0152580138204038,0.00670387162772317,0.015096817566628,0.0071054555380096,0.0101428938218725,0.00751444350724885,GPR161,F,0.0222873627237108
chr12,50418837,50419555,719,*,11,0.0152709206091687,0.00898803633434915,0.0725299783461162,0.0124489023197516,0.0173777350157594,0.00960639233195384,RACGAP1,F,0.0222873627237108
chr8,146176323,146176538,216,*,6,0.0152958699695389,0.00501938362295961,0.0750654251235953,0.00905975769964816,0.0103742923879041,0.00383333681727819,,F,0.0222873627237108
chr13,21520468,21520519,52,*,2,0.0153605398138147,0.0089728500450655,0.0305740500149368,0.0102294937488457,0.00480175331523607,0.00355424078291417,HNRNPA1P30,F,0.0222873627237108
chr13,100608123,100608447,325,*,3,0.0153894167888716,0.0104350590961644,0.0389918717895664,0.0125180902193681,-0.0105915019546721,-0.00744562928498886,,F,0.0222873627237108
